group,resource country,organization country,resource,role,activity,impact,product,timestamp,case
Org line A2,Sweden,se,Kenneth,A2_1,Accepted,Medium,PROD715,2012/2/29 12:41,1-660648920
Org line A2,Sweden,se,Kenneth,A2_1,Accepted,Medium,PROD715,2012/4/4 13:41,1-660648920
Org line A2,Sweden,se,Kenneth,A2_1,Completed,Medium,PROD715,2012/4/25 12:05,1-660648920
Org line A2,USA,us,David,A2_3,Accepted,Medium,PROD231,2012/1/25 14:36,1-652270498
Org line A2,USA,us,David,A2_3,Completed,Medium,PROD231,2012/3/14 11:26,1-652270498
Org line A2,Sweden,se,H?kan,A2_4,Accepted,High,PROD337,2011/5/25 15:45,1-528755863
Org line A2,Sweden,se,H?kan,A2_4,Accepted,High,PROD337,2012/4/4 14:58,1-528755863
Org line A2,Sweden,se,H?kan,A2_4,Completed,High,PROD337,2012/4/4 15:00,1-528755863
Org line A2,Sweden,se,Agneta,A2_3,Accepted,Major,PROD153,2012/3/12 8:09,1-695946177
Org line A2,Sweden,se,Agneta,A2_3,Completed,Major,PROD153,2012/3/13 18:23,1-695946177
Org line G3,POLAND,us,Ewa,A2_3,Accepted,Medium,PROD96,2012/1/25 13:58,1-652259831
Org line G3,POLAND,us,Ewa,A2_3,Completed,Medium,PROD96,2012/1/25 14:00,1-652259831
Org line G3,USA,us,Carolyn,A2_5,Accepted,Medium,PROD98,2010/8/19 6:24,1-392812598
Org line G3,USA,us,Carolyn,A2_5,Queued,Medium,PROD98,2010/8/19 6:27,1-392812598
Org line G3,Sweden,us,Kannan,A2_5,Accepted,Medium,PROD98,2010/8/20 15:02,1-392812598
Org line G3,USA,us,Carolyn,A2_5,Accepted,Medium,PROD98,2010/8/20 15:02,1-392812598
Org line G3,POLAND,us,Ewa,A2_5,Accepted,Medium,PROD98,2012/1/4 15:58,1-392812598
Org line G3,POLAND,us,Ewa,A2_5,Completed,Medium,PROD98,2012/1/4 15:59,1-392812598
Org line V2,Sweden,se,Tomas,A2_5,Accepted,Medium,PROD61,2011/11/7 7:26,1-603563148
Org line V2,Sweden,se,Tomas,A2_5,Completed,Medium,PROD61,2012/1/9 11:27,1-603563148
Org line C,Sweden,se,Stefan,E_3,Accepted,Low,PROD385,2009/9/18 10:50,1-322581861
Org line C,Sweden,se,Stefan,E_3,Unmatched,Low,PROD385,2009/11/17 13:07,1-322581861
Org line C,Sweden,se,Stefan,E_3,Completed,Low,PROD385,2012/3/13 10:53,1-322581861
Org line C,INDIA,in,Amit,E_5,Accepted,Medium,PROD698,2011/12/15 15:29,1-624403918
Org line C,INDIA,in,Amit,E_5,Accepted,Medium,PROD698,2011/12/15 16:30,1-624403918
Org line C,INDIA,in,Amit,E_5,Queued,Medium,PROD698,2011/12/16 14:36,1-624403918
Org line C,INDIA,in,Irshad,E_5,Accepted,Medium,PROD698,2012/1/10 11:21,1-624403918
Org line C,Sweden,in,Prasad,E_10,Queued,Medium,PROD698,2012/1/10 12:26,1-624403918
Org line C,Sweden,in,Ashwani,E_10,Accepted,Medium,PROD698,2012/1/10 12:30,1-624403918
Org line C,Sweden,in,Manoj,E_10,Accepted,Medium,PROD698,2012/1/12 9:03,1-624403918
Org line C,Sweden,in,Manoj,E_10,Accepted,Medium,PROD698,2012/1/12 9:03,1-624403918
Org line C,Sweden,in,Manoj,E_10,Completed,Medium,PROD698,2012/3/15 14:45,1-624403918
Org line C,Sweden,in,Manoj,E_10,Accepted,Medium,PROD698,2012/3/15 14:45,1-624403918
Org line C,Sweden,in,Manoj,E_10,Completed,Medium,PROD698,2012/3/15 14:54,1-624403918
Org line C,Sweden,se,Per-Erik,E_1,Accepted,Major,PROD834,2011/12/7 23:59,1-620857518
Org line C,Sweden,se,Per-Erik,E_1,Completed,Major,PROD834,2012/3/15 9:21,1-620857518
Org line V11,United Kingdom,gb,James,E_1,Accepted,Medium,PROD158,2011/4/7 13:10,1-514311011
Org line V11,United Kingdom,gb,James,E_1,Accepted,Medium,PROD158,2012/4/24 13:15,1-514311011
Org line V11,United Kingdom,gb,James,E_1,Completed,Medium,PROD158,2012/4/24 13:15,1-514311011
Org line G4,Sweden,se,Tord,E_1,Accepted,Medium,PROD108,2010/8/18 12:00,1-392590655
Org line G4,Sweden,se,Tord,E_1,Completed,Medium,PROD108,2012/1/24 13:49,1-392590655
Org line C,Sweden,se,Curt,E_1,Accepted,Medium,PROD150,2011/9/23 9:06,1-577236636
Org line C,Sweden,se,Curt,E_1,Queued,Medium,PROD150,2011/9/23 9:06,1-577236636
Org line C,Sweden,se,Curt,E_1,Accepted,Medium,PROD150,2011/11/21 12:06,1-577236636
Org line C,Sweden,se,Curt,E_1,Completed,Medium,PROD150,2012/3/15 8:50,1-577236636
Org line C,Sweden,in,Bikshamaiah,E_8,Accepted,Medium,PROD597,2012/4/25 8:34,1-731792664
Org line C,Sweden,in,Bikshamaiah,E_8,Completed,Medium,PROD597,2012/4/25 9:24,1-731792664
Org line G4,Sweden,se,Erik,C_6,Accepted,Medium,PROD176,2012/2/14 9:46,1-673151866
Org line G4,Sweden,se,Erik,C_6,Completed,Medium,PROD176,2012/2/14 14:19,1-673151866
Org line A2,China,cn,Carrie,A2_2,Accepted,Medium,PROD753,2010/2/5 9:00,1-351869391
Org line A2,China,cn,Carrie,A2_2,Accepted,Medium,PROD753,2012/2/23 13:34,1-351869391
Org line A2,China,cn,Carrie,A2_2,Completed,Medium,PROD753,2012/2/23 13:37,1-351869391
Org line C,Sweden,in,Kamal,E_10,Accepted,Low,PROD802,2012/4/24 13:09,1-730923421
Org line C,Sweden,in,Kamal,E_10,Accepted,Low,PROD802,2012/4/24 13:09,1-730923421
Org line C,Sweden,in,Kamal,E_10,Completed,Low,PROD802,2012/5/10 15:56,1-730923421
Org line A2,Belgium,0,Joris,A2_4,Accepted,High,PROD604,2012/5/3 14:24,1-739606545
Org line A2,Belgium,0,Joris,A2_4,Completed,High,PROD604,2012/5/3 14:34,1-739606545
Org line C,INDIA,in,Amit,E_5,Accepted,Medium,PROD423,2011/11/11 3:57,1-606068287
Org line C,INDIA,in,Amit,E_5,Queued,Medium,PROD423,2011/11/11 3:58,1-606068287
Org line C,POLAND,in,Rafal,V3_2,Queued,Medium,PROD423,2011/11/13 4:23,1-606068287
Org line C,INDIA,in,Amit,E_5,Queued,Medium,PROD423,2011/12/1 7:16,1-606068287
Org line C,INDIA,in,Sreelesh,E_5,Accepted,Medium,PROD423,2012/1/4 13:00,1-606068287
Org line C,INDIA,in,Sreelesh,E_5,Accepted,Medium,PROD423,2012/1/4 13:00,1-606068287
Org line C,INDIA,in,Sreelesh,E_5,Completed,Medium,PROD423,2012/2/27 12:26,1-606068287
Org line C,France,us,Christophe,E_4,Accepted,High,PROD348,2012/3/9 10:06,1-695309312
Org line C,France,us,Christophe,E_4,Completed,High,PROD348,2012/5/23 13:46,1-695309312
Org line G4,Sweden,se,Tord,E_4,Accepted,Medium,PROD108,2010/12/16 8:28,1-430793848
Org line G4,Sweden,se,Tord,E_4,Completed,Medium,PROD108,2012/1/24 13:01,1-430793848
Org line C,Brazil,in,Adriano,E_4,Accepted,Low,PROD279,2012/3/19 18:39,1-699370863
Org line C,Brazil,in,Adriano,E_4,Completed,Low,PROD279,2012/3/28 16:26,1-699370863
Org line G3,POLAND,us,Ewa,E_4,Accepted,Medium,PROD97,2012/1/10 14:19,1-637954950
Org line G3,POLAND,us,Ewa,E_4,Completed,Medium,PROD97,2012/1/10 14:28,1-637954950
Org line C,Sweden,se,Tomas,C_6,Accepted,Medium,PROD660,2012/2/7 7:29,1-659922661
Org line C,Sweden,se,Tomas,C_6,Queued,Medium,PROD660,2012/2/8 7:44,1-659922661
Org line C,Sweden,se,Per,C_6,Accepted,Medium,PROD660,2012/2/8 16:56,1-659922661
Org line C,Sweden,se,Per,C_6,Accepted,Medium,PROD660,2012/2/8 17:08,1-659922661
Org line C,Sweden,se,Per,C_6,Accepted,Medium,PROD660,2012/3/14 11:09,1-659922661
Org line C,Sweden,se,Per,C_6,Completed,Medium,PROD660,2012/3/14 11:10,1-659922661
Org line G4,Sweden,se,Susanne,A2_3,Accepted,Medium,PROD633,2011/10/4 14:24,1-580981634
Org line G4,Sweden,se,Susanne,A2_3,Completed,Medium,PROD633,2012/1/17 8:11,1-580981634
Org line G3,POLAND,us,Ewa,C_6,Accepted,High,PROD97,2012/4/13 10:30,1-717801169
Org line G3,POLAND,us,Ewa,C_6,Completed,High,PROD97,2012/4/13 10:32,1-717801169
Org line G4,Sweden,se,Marlene,C_6,Accepted,Low,PROD32,2012/3/30 9:48,1-705821921
Org line G4,Sweden,se,Marlene,C_6,Completed,Low,PROD32,2012/3/30 9:49,1-705821921
Org line A2,France,fr,Veronique,A2_5,Accepted,Medium,PROD230,2011/3/18 13:50,1-508825032
Org line A2,France,fr,Veronique,A2_5,Completed,Medium,PROD230,2012/1/12 10:47,1-508825032
Org line C,Sweden,se,Dan,C_6,Accepted,Major,PROD214,2012/1/13 9:45,1-641104060
Org line C,Sweden,se,Dan,C_6,Queued,Major,PROD214,2012/1/13 10:32,1-641104060
Org line C,Sweden,se,Dan,C_6,Accepted,Major,PROD214,2012/3/2 9:15,1-641104060
Org line C,Sweden,se,Dan,C_6,Completed,Major,PROD214,2012/3/2 9:30,1-641104060
Org line G3,USA,us,Carolyn,A2_5,Accepted,Medium,PROD97,2011/4/5 8:51,1-513032417
Org line G3,USA,us,Carolyn,A2_5,Queued,Medium,PROD97,2011/4/5 8:57,1-513032417
Org line G3,Sweden,us,Santhosh,A2_5,Accepted,Medium,PROD97,2011/4/5 9:55,1-513032417
Org line G3,USA,us,Carolyn,A2_5,Accepted,Medium,PROD97,2011/4/5 9:56,1-513032417
Org line G3,POLAND,us,Ewa,A2_5,Accepted,Medium,PROD97,2012/2/6 20:34,1-513032417
Org line G3,POLAND,us,Ewa,A2_5,Completed,Medium,PROD97,2012/2/6 20:35,1-513032417
Org line C,INDIA,br,Pranesh,E_8,Accepted,Medium,PROD476,2011/7/11 9:07,1-540408651
Org line C,INDIA,br,Pranesh,E_8,Queued,Medium,PROD476,2011/7/11 9:07,1-540408651
Org line C,INDIA,br,Nagaraj,E_8,Accepted,Medium,PROD476,2011/7/11 9:10,1-540408651
Org line C,Brazil,br,Ricardo,E_8,Accepted,Medium,PROD476,2011/7/11 9:10,1-540408651
Org line B,Brazil,br,Thiago,E_6,Accepted,Medium,PROD476,2012/1/25 18:40,1-540408651
Org line B,Brazil,br,Thiago,E_6,Completed,Medium,PROD476,2012/1/25 18:43,1-540408651
Org line C,Sweden,se,Mica,C_6,Accepted,Medium,PROD661,2012/1/25 11:42,1-652112015
Org line C,Sweden,se,Mica,C_6,Queued,Medium,PROD661,2012/1/25 11:48,1-652112015
Org line C,USA,se,Robert,E_4,Queued,Medium,PROD661,2012/1/25 12:13,1-652112015
Org line C,Sweden,se,Roland,E_4,Accepted,Medium,PROD661,2012/1/26 8:24,1-652112015
Org line C,Sweden,se,Tomas,C_6,Queued,Medium,PROD661,2012/1/26 8:26,1-652112015
Org line C,Sweden,se,Kenneth,C_6,Accepted,Medium,PROD661,2012/1/26 8:31,1-652112015
Org line C,Sweden,se,Kenneth,C_6,Completed,Medium,PROD661,2012/2/9 8:48,1-652112015
Org line A2,Sweden,se,J?rgen,A2_2,Accepted,Major,PROD182,2012/4/24 13:46,1-730961258
Org line A2,Sweden,se,J?rgen,A2_2,Completed,Major,PROD182,2012/5/8 6:38,1-730961258
Org line A2,Sweden,se,Linda,A2_3,Accepted,Low,PROD829,2011/2/10 7:09,1-494629702
Org line A2,Sweden,se,Linda,A2_3,Accepted,Low,PROD829,2012/2/8 13:39,1-494629702
Org line A2,Sweden,se,Linda,A2_3,Completed,Low,PROD829,2012/2/8 13:41,1-494629702
Org line A2,POLAND,be,Rafal,A2_1,Accepted,Medium,PROD715,2012/2/9 14:44,1-663582660
Org line A2,POLAND,be,Rafal,A2_1,Queued,Medium,PROD715,2012/2/22 8:00,1-663582660
Org line A2,POLAND,be,Mariusz,A2_1,Accepted,Medium,PROD715,2012/2/22 10:17,1-663582660
Org line C,Belgium,be,Alain,E_1,Queued,Medium,PROD715,2012/2/22 12:46,1-663582660
Org line C,INDIA,be,Venkatarami Reddy,E_1,Accepted,Medium,PROD715,2012/2/23 8:13,1-663582660
Org line C,INDIA,be,Venkatarami Reddy,E_1,Completed,Medium,PROD715,2012/2/23 8:14,1-663582660
Org line V2,Sweden,se,Suzanne,E_4,Accepted,Medium,PROD615,2011/9/30 13:56,1-579517011
Org line V2,Sweden,se,Suzanne,E_4,Accepted,Medium,PROD615,2012/1/19 16:16,1-579517011
Org line V2,Sweden,se,Suzanne,E_4,Completed,Medium,PROD615,2012/4/11 9:02,1-579517011
Org line G4,Sweden,se,Torbj?rn,E_4,Accepted,Low,PROD397,2011/10/18 10:06,1-589099869
Org line G4,Sweden,se,Torbj?rn,E_4,Completed,Low,PROD397,2012/1/9 12:54,1-589099869
Org line C,Sweden,se,Daniel,C_6,Accepted,Major,PROD683,2012/2/7 11:44,1-660054568
Org line C,Sweden,se,Daniel,C_6,Completed,Major,PROD683,2012/3/7 10:52,1-660054568
Org line C,INDIA,us,Hineesh,E_4,Accepted,Medium,PROD793,2011/9/30 2:22,1-579250167
Org line C,INDIA,us,Hineesh,E_4,Accepted,Medium,PROD793,2012/1/5 20:58,1-579250167
Org line C,INDIA,us,Hineesh,E_4,Completed,Medium,PROD793,2012/4/12 12:37,1-579250167
Org line C,Sweden,se,H?kan,E_6,Accepted,Medium,PROD412,2012/2/2 13:53,1-658022616
Org line C,Sweden,se,H?kan,E_6,Completed,Medium,PROD412,2012/3/13 7:19,1-658022616
Org line G3,USA,us,Carolyn,E_6,Accepted,Medium,PROD96,2010/5/25 11:27,1-375646314
Org line G3,USA,us,Carolyn,E_6,Queued,Medium,PROD96,2010/5/25 11:32,1-375646314
Org line G3,Sweden,us,Kannan,E_6,Accepted,Medium,PROD96,2010/5/25 11:55,1-375646314
Org line G3,USA,us,Carolyn,E_6,Accepted,Medium,PROD96,2010/5/25 11:55,1-375646314
Org line G3,POLAND,us,Ewa,E_6,Accepted,Medium,PROD96,2012/2/4 7:44,1-375646314
Org line G3,POLAND,us,Ewa,E_6,Completed,Medium,PROD96,2012/2/4 7:46,1-375646314
Org line A2,Sweden,se,John,A2_1,Accepted,Medium,PROD180,2011/11/18 13:14,1-611637278
Org line A2,Sweden,se,John,A2_1,Completed,Medium,PROD180,2012/1/17 14:32,1-611637278
Org line C,USA,us,Kymaria,V3_3,Accepted,Medium,PROD209,2012/3/16 13:27,1-698524631
Org line C,USA,us,Kymaria,V3_3,Completed,Medium,PROD209,2012/3/23 17:42,1-698524631
Org line V11,United Kingdom,gb,James,V3_3,Accepted,Medium,PROD158,2012/1/11 16:21,1-639009338
Org line V11,United Kingdom,gb,James,V3_3,Accepted,Medium,PROD158,2012/4/24 13:31,1-639009338
Org line V11,United Kingdom,gb,James,V3_3,Completed,Medium,PROD158,2012/4/24 13:33,1-639009338
Org line A2,POLAND,pl,Rafal,D_1,Accepted,Medium,PROD69,2012/2/7 23:30,1-660509893
Org line A2,POLAND,pl,Rafal,D_1,Queued,Medium,PROD69,2012/2/7 23:58,1-660509893
Org line A2,POLAND,pl,Rafal,D_1,Accepted,Medium,PROD69,2012/2/9 8:59,1-660509893
Org line A2,POLAND,pl,Rafal,D_1,Completed,Medium,PROD69,2012/3/14 12:35,1-660509893
Org line C,Sweden,se,Michael,E_10,Accepted,Low,PROD412,2011/10/11 15:05,1-584828902
Org line C,Sweden,se,Michael,E_10,Completed,Low,PROD412,2012/2/1 9:03,1-584828902
Org line G3,USA,us,Carolyn,E_10,Accepted,Medium,PROD96,2010/12/30 9:45,1-434419581
Org line G3,USA,us,Carolyn,E_10,Queued,Medium,PROD96,2010/12/30 9:56,1-434419581
Org line G3,Sweden,us,Padmanabha,E_10,Accepted,Medium,PROD96,2010/12/30 10:03,1-434419581
Org line G3,USA,us,Carolyn,E_10,Accepted,Medium,PROD96,2010/12/30 10:06,1-434419581
Org line G3,POLAND,us,Ewa,E_10,Accepted,Medium,PROD96,2012/2/6 15:07,1-434419581
Org line G3,POLAND,us,Ewa,E_10,Completed,Medium,PROD96,2012/2/6 15:12,1-434419581
Org line C,USA,in,Robert,E_4,Accepted,Medium,PROD565,2011/11/24 12:08,1-616211466
Org line C,USA,in,Robert,E_4,Accepted,Medium,PROD565,2011/11/24 12:11,1-616211466
Org line C,USA,in,Robert,E_4,Queued,Medium,PROD565,2011/12/21 11:31,1-616211466
Org line C,INDIA,in,Pratap,E_4,Queued,Medium,PROD565,2012/1/20 1:32,1-616211466
Org line C,INDIA,in,Pratap,E_4,Accepted,Medium,PROD565,2012/2/13 2:22,1-616211466
Org line C,INDIA,in,Pratap,E_4,Accepted,Medium,PROD565,2012/2/13 2:22,1-616211466
Org line C,Sweden,in,Suman,E_4,Accepted,Medium,PROD565,2012/3/15 11:22,1-616211466
Org line C,Sweden,in,Suman,E_4,Completed,Medium,PROD565,2012/3/15 11:22,1-616211466
Org line C,INDIA,se,Vinay,E_8,Accepted,Medium,PROD597,2011/9/30 10:16,1-579425846
Org line C,INDIA,se,Vinay,E_8,Queued,Medium,PROD597,2011/9/30 10:17,1-579425846
Org line C,Sweden,se,Mathieu,C_5,Queued,Medium,PROD597,2011/10/25 8:48,1-579425846
Org line C,France,se,Franck,C_5,Accepted,Medium,PROD597,2011/10/25 8:48,1-579425846
Org line C,France,se,Franck,C_5,Accepted,Medium,PROD597,2011/12/21 13:19,1-579425846
Org line C,France,se,Franck,C_5,Completed,Medium,PROD597,2012/3/16 6:53,1-579425846
Org line A2,United Kingdom,gb,Andrew,A2_1,Accepted,High,PROD236,2011/7/11 14:39,1-540531611
Org line A2,United Kingdom,gb,Andrew,A2_1,Accepted,High,PROD236,2011/7/11 14:55,1-540531611
Org line A2,United Kingdom,gb,Andrew,A2_1,Accepted,High,PROD236,2012/5/4 15:02,1-540531611
Org line A2,United Kingdom,gb,Andrew,A2_1,Completed,High,PROD236,2012/5/4 15:05,1-540531611
Org line A2,Sweden,se,?sa,D_1,Accepted,Major,PROD617,2012/5/15 13:47,1-745590142
Org line A2,Sweden,se,?sa,D_1,Completed,Major,PROD617,2012/5/31 12:34,1-745590142
Org line C,USA,us,John,C_6,Accepted,Major,PROD785,2012/5/4 13:38,1-740676462
Org line C,USA,us,John,C_6,Completed,Major,PROD785,2012/5/9 13:49,1-740676462
Org line G3,POLAND,us,Ewa,C_6,Accepted,Low,PROD428,2012/5/8 15:48,1-742397728
Org line G3,POLAND,us,Ewa,C_6,Completed,Low,PROD428,2012/5/8 15:50,1-742397728
Org line G4,Sweden,se,Charlotte,C_6,Accepted,Medium,PROD483,2012/4/17 7:01,1-720000146
Org line G4,Sweden,se,Charlotte,C_6,Queued,Medium,PROD483,2012/4/17 7:03,1-720000146
Org line G4,Sweden,se,Charlotte,C_6,Accepted,Medium,PROD483,2012/4/25 13:44,1-720000146
Org line G4,Sweden,se,Charlotte,C_6,Completed,Medium,PROD483,2012/4/25 13:49,1-720000146
Org line C,Sweden,se,Johan,E_1,Accepted,Medium,PROD401,2012/4/17 7:51,1-720041655
Org line C,Sweden,se,Johan,E_1,Completed,Medium,PROD401,2012/4/17 8:38,1-720041655
Org line A2,Sweden,in,Ray,A2_4,Accepted,Low,PROD194,2012/2/15 11:05,1-675115616
Org line A2,Sweden,in,Ray,A2_4,Completed,Low,PROD194,2012/5/29 7:38,1-675115616
Org line G4,Sweden,se,Roland,A2_4,Accepted,Medium,PROD374,2012/1/23 12:22,1-650123293
Org line G4,Sweden,se,Roland,A2_4,Accepted,Medium,PROD374,2012/1/23 12:23,1-650123293
Org line G4,Sweden,se,Roland,A2_4,Accepted,Medium,PROD374,2012/1/24 7:47,1-650123293
Org line G4,Sweden,se,Roland,A2_4,Completed,Medium,PROD374,2012/3/19 20:37,1-650123293
Org line A2,USA,us,Gregory,A2_3,Accepted,Medium,PROD488,2011/12/20 13:43,1-626760391
Org line A2,USA,us,Gregory,A2_3,Accepted,Medium,PROD488,2012/1/12 16:33,1-626760391
Org line A2,USA,us,Gregory,A2_3,Completed,Medium,PROD488,2012/1/12 16:33,1-626760391
Org line A2,Sweden,se,Andreas,A2_3,Accepted,Major,PROD55,2012/1/31 12:51,1-656224707
Org line A2,Sweden,se,Andreas,A2_3,Completed,Major,PROD55,2012/5/7 7:07,1-656224707
Org line G3,POLAND,us,Ewa,A2_3,Accepted,Medium,PROD97,2012/4/27 12:51,1-734831769
Org line G3,POLAND,us,Ewa,A2_3,Completed,Medium,PROD97,2012/4/27 13:05,1-734831769
Org line A2,Sweden,se,Roger,A2_2,Accepted,Medium,PROD46,2009/11/4 7:07,1-331478885
Org line A2,Sweden,se,Roger,A2_2,Accepted,Medium,PROD46,2010/3/3 14:51,1-331478885
Org line A2,POLAND,se,Piotr,A2_2,Accepted,Medium,PROD46,2010/3/3 14:52,1-331478885
Org line A2,POLAND,se,Piotr,A2_2,Accepted,Medium,PROD46,2010/5/24 15:04,1-331478885
Org line A2,Sweden,se,Henrik,A2_2,Accepted,Medium,PROD46,2010/8/9 10:39,1-331478885
Org line A2,POLAND,se,Katarzyna,A2_2,Accepted,Medium,PROD46,2012/4/2 8:18,1-331478885
Org line A2,POLAND,se,Katarzyna,A2_2,Completed,Medium,PROD46,2012/4/2 8:19,1-331478885
Org line A2,Sweden,se,J?rgen,A2_3,Accepted,Medium,PROD80,2012/2/13 12:55,1-671350354
Org line A2,Sweden,se,J?rgen,A2_3,Completed,Medium,PROD80,2012/2/20 10:40,1-671350354
Org line C,Sweden,se,Olle,E_2,Accepted,Medium,PROD327,2011/10/6 9:02,1-582296121
Org line C,Sweden,se,Olle,E_2,Completed,Medium,PROD327,2012/2/8 10:01,1-582296121
Org line C,France,se,Bruno,E_6,Accepted,High,PROD412,2011/11/14 13:38,1-607158761
Org line C,France,se,Bruno,E_6,Accepted,High,PROD412,2011/11/14 13:38,1-607158761
Org line G4,Sweden,se,Viktoria,E_6,Queued,High,PROD412,2011/11/17 12:32,1-607158761
Org line G4,Sweden,se,Helene,E_6,Accepted,High,PROD412,2011/12/13 9:08,1-607158761
Org line G4,Sweden,se,Helene,E_6,Completed,High,PROD412,2012/3/6 13:55,1-607158761
Org line G3,USA,us,Carolyn,C_6,Accepted,Medium,PROD98,2010/3/1 5:54,1-357087417
Org line G3,USA,us,Carolyn,C_6,Queued,Medium,PROD98,2010/3/1 6:04,1-357087417
Org line G3,Sweden,us,Naga,C_6,Accepted,Medium,PROD98,2010/3/1 10:53,1-357087417
Org line G3,USA,us,Carolyn,C_6,Accepted,Medium,PROD98,2010/3/1 11:00,1-357087417
Org line G3,POLAND,us,Ewa,C_6,Accepted,Medium,PROD98,2011/12/28 15:01,1-357087417
Org line G3,POLAND,us,Ewa,C_6,Completed,Medium,PROD98,2012/1/30 11:30,1-357087417
Org line C,Sweden,be,Peter,C_2,Accepted,Low,PROD328,2011/6/17 15:36,1-534702904
Org line C,Sweden,be,Peter,C_2,Accepted,Low,PROD328,2011/9/16 9:01,1-534702904
Org line C,Sweden,be,Peter,C_2,Completed,Low,PROD328,2012/2/16 14:35,1-534702904
Org line A2,Sweden,se,Britt,A2_1,Accepted,Medium,PROD350,2012/2/27 6:50,1-688380091
Org line A2,Sweden,se,Britt,A2_1,Accepted,Medium,PROD350,2012/4/11 11:02,1-688380091
Org line A2,Sweden,se,Britt,A2_1,Queued,Medium,PROD350,2012/4/12 4:16,1-688380091
Org line A2,Sweden,se,Britt,A2_1,Accepted,Medium,PROD350,2012/4/19 6:51,1-688380091
Org line A2,Sweden,se,Britt,A2_1,Accepted,Medium,PROD350,2012/4/19 6:54,1-688380091
Org line A2,Sweden,se,Britt,A2_1,Accepted,Medium,PROD350,2012/4/19 7:10,1-688380091
Org line A2,Sweden,se,Britt,A2_1,Accepted,Medium,PROD350,2012/4/19 7:17,1-688380091
Org line A2,China,se,Bob,A2_1,Accepted,Medium,PROD350,2012/4/23 7:14,1-688380091
Org line A2,China,se,Bob,A2_1,Completed,Medium,PROD350,2012/5/17 16:05,1-688380091
Org line G3,USA,us,Carolyn,C_5,Accepted,Medium,PROD98,2011/5/4 14:57,1-523069229
Org line G3,USA,us,Carolyn,C_5,Accepted,Medium,PROD98,2011/5/4 15:08,1-523069229
Org line G3,POLAND,us,Ewa,C_5,Accepted,Medium,PROD98,2012/1/30 11:54,1-523069229
Org line G3,POLAND,us,Ewa,C_5,Completed,Medium,PROD98,2012/1/30 11:54,1-523069229
Org line G3,USA,us,Carolyn,C_5,Accepted,Medium,PROD96,2011/5/17 14:18,1-526414833
Org line G3,USA,us,Carolyn,C_5,Queued,Medium,PROD96,2011/5/17 14:19,1-526414833
Org line G3,Sweden,us,Padmanabha,C_5,Accepted,Medium,PROD96,2011/5/18 2:34,1-526414833
Org line G3,USA,us,Carolyn,C_5,Accepted,Medium,PROD96,2011/5/18 2:34,1-526414833
Org line G3,POLAND,us,Ewa,C_5,Accepted,Medium,PROD96,2012/1/3 8:49,1-526414833
Org line G3,POLAND,us,Ewa,C_5,Completed,Medium,PROD96,2012/1/3 8:50,1-526414833
Org line C,Sweden,se,Tommy,V3_2,Accepted,Low,PROD262,2011/12/5 14:55,1-619857642
Org line C,Sweden,se,Tommy,V3_2,Accepted,Low,PROD262,2012/1/19 9:05,1-619857642
Org line C,Sweden,se,Tommy,V3_2,Completed,Low,PROD262,2012/1/19 9:12,1-619857642
Org line C,Sweden,se,Pascal,C_6,Accepted,Medium,PROD804,2012/2/8 12:18,1-660786538
Org line C,Sweden,se,Pascal,C_6,Accepted,Medium,PROD804,2012/2/8 12:27,1-660786538
Org line C,Sweden,se,Pascal,C_6,Completed,Medium,PROD804,2012/4/11 11:56,1-660786538
Org line G4,Sweden,se,Eric,C_6,Accepted,Medium,PROD374,2011/10/23 8:39,1-593022224
Org line G4,Sweden,se,Eric,C_6,Completed,Medium,PROD374,2012/1/9 9:21,1-593022224
Org line C,INDIA,se,Chiranjeevi,E_1,Accepted,Medium,PROD306,2012/2/8 5:10,1-660483225
Org line C,INDIA,se,Chiranjeevi,E_1,Completed,Medium,PROD306,2012/2/21 5:15,1-660483225
Org line G4,Sweden,se,Roland,E_1,Accepted,High,PROD374,2012/1/13 12:25,1-641323677
Org line G4,Sweden,se,Roland,E_1,Accepted,High,PROD374,2012/1/13 12:27,1-641323677
Org line G4,Sweden,se,Roland,E_1,Accepted,High,PROD374,2012/1/13 14:30,1-641323677
Org line G4,Sweden,se,Roland,E_1,Completed,High,PROD374,2012/1/17 7:19,1-641323677
Org line A2,Sweden,se,Per,A2_4,Accepted,Medium,PROD337,2011/12/19 8:09,1-625628532
Org line A2,Sweden,se,Per,A2_4,Completed,Medium,PROD337,2012/4/20 7:23,1-625628532
Org line G4,Sweden,se,Peter,A2_4,Accepted,Low,PROD286,2011/8/10 13:43,1-547802271
Org line G4,Sweden,se,Peter,A2_4,Completed,Low,PROD286,2012/1/3 15:05,1-547802271
Org line C,Sweden,us,Dweep,E_1,Accepted,Low,PROD398,2012/3/14 11:46,1-697379551
Org line C,Sweden,us,Dweep,E_1,Completed,Low,PROD398,2012/3/16 9:40,1-697379551
Org line C,Japan,jp,Ikutoshi,E_1,Accepted,Major,PROD348,2012/3/28 6:50,1-703856779
Org line C,Japan,jp,Ikutoshi,E_1,Accepted,Major,PROD348,2012/4/28 6:16,1-703856779
Org line C,Japan,jp,Ikutoshi,E_1,Accepted,Major,PROD348,2012/4/28 6:22,1-703856779
Org line C,Japan,jp,Ikutoshi,E_1,Completed,Major,PROD348,2012/5/7 8:16,1-703856779
Org line A2,Sweden,se,Christofer,A2_1,Accepted,Medium,PROD741,2012/4/5 18:53,1-709802861
