org:group,resource country,organization country,resource,org:role,activity,impact,product,timestamp,case
Org line G3,POLAND,us,Ewa,C_6,Completed,Low,PROD428,2012/5/8 15:50:22,1-742397728
Org line A2,Sweden,in,Ray,A2_4,Accepted,Low,PROD194,2012/2/15 11:05:04,1-675115616
Org line A2,Sweden,in,Ray,A2_4,Completed,Low,PROD194,2012/5/29 7:38:52,1-675115616
Org line G4,Sweden,se,Roland,A2_4,Accepted,Medium,PROD374,2012/1/23 12:22:40,1-650123293
Org line G4,Sweden,se,Roland,A2_4,Accepted,Medium,PROD374,2012/1/23 12:23:00,1-650123293
Org line G4,Sweden,se,Roland,A2_4,Accepted,Medium,PROD374,2012/1/24 7:47:44,1-650123293
Org line G4,Sweden,se,Roland,A2_4,Completed,Medium,PROD374,2012/3/19 20:37:49,1-650123293
Org line A2,USA,us,Gregory,A2_3,Accepted,Medium,PROD488,2011/12/20 13:43:16,1-626760391
Org line A2,USA,us,Gregory,A2_3,Accepted,Medium,PROD488,2012/1/12 16:33:11,1-626760391
Org line A2,USA,us,Gregory,A2_3,Completed,Medium,PROD488,2012/1/12 16:33:48,1-626760391
Org line A2,Sweden,se,Jörgen,A2_3,Accepted,Medium,PROD80,2012/2/13 12:55:26,1-671350354
Org line A2,Sweden,se,Jörgen,A2_3,Completed,Medium,PROD80,2012/2/20 10:40:51,1-671350354
Org line C,Sweden,se,Olle,E_2,Accepted,Medium,PROD327,2011/10/6 9:02:06,1-582296121
Org line C,Sweden,se,Olle,E_2,Completed,Medium,PROD327,2012/2/8 10:01:57,1-582296121
Org line C,France,se,Bruno,E_6,Accepted,High,PROD412,2011/11/14 13:38:06,1-607158761
Org line C,France,se,Bruno,E_6,Accepted,High,PROD412,2011/11/14 13:38:49,1-607158761
Org line G4,Sweden,se,Viktoria,E_6,Queued,High,PROD412,2011/11/17 12:32:14,1-607158761
Org line G4,Sweden,se,Helene,E_6,Accepted,High,PROD412,2011/12/13 9:08:38,1-607158761
Org line G4,Sweden,se,Helene,E_6,Completed,High,PROD412,2012/3/6 13:55:15,1-607158761
Org line C,INDIA,br,Pranesh,E_8,Accepted,High,PROD473,2011/7/1 22:15:10,1-538467021
Org line C,INDIA,br,Pranesh,E_8,Queued,High,PROD473,2011/7/1 22:18:22,1-538467021
Org line C,Brazil,br,Ricardo,E_8,Accepted,High,PROD473,2011/7/4 5:29:46,1-538467021
Org line B,Brazil,br,Thiago,E_6,Accepted,High,PROD473,2012/1/25 18:46:19,1-538467021
Org line B,Brazil,br,Thiago,E_6,Completed,High,PROD473,2012/1/25 18:48:24,1-538467021
Org line C,Sweden,se,Peter,C_6,Accepted,Major,PROD659,2011/12/2 14:29:22,1-619232031
Org line C,Sweden,se,Peter,C_6,Accepted,Major,PROD659,2011/12/12 12:12:58,1-619232031
Org line C,Sweden,se,Peter,C_6,Completed,Major,PROD659,2012/2/1 13:43:46,1-619232031
Org line V2,Sweden,se,Tomas,A2_1,Accepted,Low,PROD449,2012/3/16 13:12:32,1-698481972
Org line V2,Sweden,se,Tomas,A2_1,Completed,Low,PROD449,2012/3/29 7:08:28,1-698481972
Org line C,France,fr,Gregory,C_5,Accepted,High,PROD353,2011/9/5 8:57:47,1-567100387
Org line C,France,fr,Gregory,C_5,Completed,High,PROD353,2012/2/27 13:09:00,1-567100387
Org line G3,USA,us,Carolyn,C_5,Accepted,Medium,PROD96,2011/5/17 14:18:40,1-526414833
Org line G3,USA,us,Carolyn,C_5,Queued,Medium,PROD96,2011/5/17 14:19:50,1-526414833
Org line G3,Sweden,us,Padmanabha,C_5,Accepted,Medium,PROD96,2011/5/18 2:34:07,1-526414833
Org line G3,USA,us,Carolyn,C_5,Accepted,Medium,PROD96,2011/5/18 2:34:13,1-526414833
Org line G3,POLAND,us,Ewa,C_5,Accepted,Medium,PROD96,2012/1/3 8:49:32,1-526414833
Org line G3,POLAND,us,Ewa,C_5,Completed,Medium,PROD96,2012/1/3 8:50:52,1-526414833
Org line G3,USA,us,Carolyn,V3_2,Accepted,Medium,PROD97,2011/4/28 9:49:58,1-521431857
Org line G3,USA,us,Carolyn,V3_2,Queued,Medium,PROD97,2011/4/28 9:54:58,1-521431857
Org line G3,Sweden,us,Padmanabha,V3_2,Accepted,Medium,PROD97,2011/4/28 9:59:18,1-521431857
Org line G3,USA,us,Carolyn,V3_2,Accepted,Medium,PROD97,2011/4/28 9:59:26,1-521431857
Org line G3,POLAND,us,Ewa,V3_2,Accepted,Medium,PROD97,2012/1/30 20:56:57,1-521431857
Org line G3,POLAND,us,Ewa,V3_2,Completed,Medium,PROD97,2012/1/30 21:01:30,1-521431857
Org line G3,USA,us,Carolyn,V3_2,Accepted,Medium,PROD96,2011/10/28 9:06:29,1-597285812
Org line G3,USA,us,Carolyn,V3_2,Accepted,Medium,PROD96,2011/10/28 10:25:46,1-597285812
Org line G3,POLAND,us,Ewa,V3_2,Accepted,Medium,PROD96,2011/11/22 12:36:13,1-597285812
Org line G3,POLAND,us,Ewa,V3_2,Completed,Medium,PROD96,2012/1/3 12:11:12,1-597285812
Org line C,Sweden,se,Pascal,C_6,Accepted,Medium,PROD804,2012/2/8 12:18:12,1-660786538
Org line C,Sweden,se,Pascal,C_6,Accepted,Medium,PROD804,2012/2/8 12:27:33,1-660786538
Org line C,Sweden,se,Pascal,C_6,Completed,Medium,PROD804,2012/4/11 11:56:45,1-660786538
Org line G4,Sweden,se,Eric,C_6,Accepted,Medium,PROD374,2011/10/23 8:39:49,1-593022224
Org line G4,Sweden,se,Eric,C_6,Completed,Medium,PROD374,2012/1/9 9:21:47,1-593022224
Org line C,Sweden,se,Gitt,E_2,Accepted,Medium,PROD341,2012/3/9 7:30:37,1-695241661
Org line C,Sweden,se,Gitt,E_2,Completed,Medium,PROD341,2012/4/3 8:22:25,1-695241661
Org line C,INDIA,se,Chiranjeevi,E_1,Accepted,Medium,PROD306,2012/2/8 5:10:13,1-660483225
Org line C,INDIA,se,Chiranjeevi,E_1,Completed,Medium,PROD306,2012/2/21 5:15:11,1-660483225
Org line G3,USA,us,Carolyn,E_1,Accepted,Medium,PROD97,2011/10/3 15:45:53,1-580385263
Org line G3,USA,us,Carolyn,E_1,Queued,Medium,PROD97,2011/10/3 15:54:48,1-580385263
Org line G3,Sweden,us,SV,E_1,Accepted,Medium,PROD97,2011/10/3 16:02:31,1-580385263
Org line G3,USA,us,Carolyn,E_1,Accepted,Medium,PROD97,2011/10/3 16:02:40,1-580385263
Org line G3,POLAND,us,Ewa,E_1,Accepted,Medium,PROD97,2012/2/2 21:46:14,1-580385263
Org line G3,POLAND,us,Ewa,E_1,Completed,Medium,PROD97,2012/2/2 21:47:22,1-580385263
Org line G4,Sweden,se,Peter,A2_4,Accepted,Low,PROD286,2011/8/10 13:43:33,1-547802271
Org line G4,Sweden,se,Peter,A2_4,Completed,Low,PROD286,2012/1/3 15:05:05,1-547802271
Org line C,Sweden,se,John,C_6,Accepted,Low,PROD667,2011/12/5 11:35:14,1-619719949
Org line C,Sweden,se,John,C_6,Queued,Low,PROD667,2011/12/5 12:02:06,1-619719949
Org line C,Sweden,se,Mica,C_6,Queued,Low,PROD667,2011/12/6 7:23:22,1-619719949
Org line C,Sweden,se,Mica,C_6,Accepted,Low,PROD667,2011/12/8 6:48:30,1-619719949
Org line C,Sweden,se,John,C_6,Queued,Low,PROD667,2011/12/9 11:59:13,1-619719949
Org line C,Sweden,se,John,C_6,Accepted,Low,PROD667,2011/12/9 12:00:14,1-619719949
Org line C,Sweden,se,John,C_6,Completed,Low,PROD667,2012/3/22 7:54:05,1-619719949
Org line A2,Sweden,in,Robert,A2_4,Accepted,High,PROD153,2011/12/29 7:18:50,1-630493188
Org line A2,Sweden,in,Robert,A2_4,Completed,High,PROD153,2012/1/5 14:21:33,1-630493188
Org line C,USA,in,Edward,E_7,Accepted,High,PROD424,2011/10/28 14:16:54,1-597580752
Org line C,USA,in,Edward,E_7,Accepted,High,PROD424,2011/10/28 14:23:31,1-597580752
Org line C,USA,in,Edward,E_7,Accepted,High,PROD424,2011/10/28 14:25:32,1-597580752
Org line C,USA,in,Edward,E_7,Accepted,High,PROD424,2011/12/8 21:31:10,1-597580752
Org line C,USA,in,Edward,E_7,Completed,High,PROD424,2012/2/13 14:47:58,1-597580752
Org line A2,Sweden,se,Christofer,A2_1,Accepted,Medium,PROD741,2012/4/5 18:53:25,1-709802861
Org line A2,Sweden,se,Christofer,A2_1,Queued,Medium,PROD741,2012/4/5 18:53:26,1-709802861
Org line A2,Sweden,se,Christofer,A2_1,Accepted,Medium,PROD741,2012/5/3 14:07:10,1-709802861
Org line A2,Sweden,se,Christofer,A2_1,Accepted,Medium,PROD741,2012/5/3 14:12:00,1-709802861
Org line A2,Sweden,se,Christofer,A2_1,Completed,Medium,PROD741,2012/5/3 14:36:44,1-709802861
Org line G4,Sweden,se,Katarina,A2_1,Accepted,Medium,PROD374,2011/3/14 14:04:30,1-507679771
Org line G4,Sweden,se,Katarina,A2_1,Completed,Medium,PROD374,2012/2/1 15:12:52,1-507679771
Org line C,INDIA,us,Prashant,E_4,Accepted,Major,PROD436,2012/2/11 19:41:24,1-669119156
Org line C,INDIA,us,Prashant,E_4,Accepted,Major,PROD436,2012/2/11 20:37:34,1-669119156
Org line C,INDIA,us,Prashant,E_4,Accepted,Major,PROD436,2012/2/12 18:52:59,1-669119156
Org line C,INDIA,us,Prashant,E_4,Accepted,Major,PROD436,2012/2/12 18:53:04,1-669119156
Org line C,USA,us,Robert,E_4,Queued,Major,PROD436,2012/2/18 17:44:35,1-669119156
Org line C,USA,us,Robert,E_4,Accepted,Major,PROD436,2012/2/28 15:36:29,1-669119156
Org line C,INDIA,us,Ramith,E_4,Accepted,Major,PROD436,2012/2/28 15:37:04,1-669119156
Org line C,INDIA,us,Hineesh,E_4,Accepted,Major,PROD436,2012/2/28 16:08:07,1-669119156
Org line C,INDIA,us,Hineesh,E_4,Completed,Major,PROD436,2012/3/5 15:29:45,1-669119156
Org line B,France,in,Lionel,E_10,Accepted,Medium,PROD424,2010/9/27 12:55:41,1-404736991
Org line B,France,in,Lionel,E_10,Queued,Medium,PROD424,2010/9/27 16:32:05,1-404736991
Org line B,France,in,Nicolas,E_10,Accepted,Medium,PROD424,2010/9/29 7:53:12,1-404736991
Org line C,Sweden,in,Åsa,C_6,Queued,Medium,PROD424,2010/9/29 7:55:31,1-404736991
Org line C,Sweden,in,Anders,C_6,Accepted,Medium,PROD424,2010/10/22 14:31:35,1-404736991
Org line C,Sweden,in,Patrik,E_1,Queued,Medium,PROD424,2010/10/28 11:47:41,1-404736991
Org line C,Sweden,in,Gunilla,E_1,Accepted,Medium,PROD424,2010/11/12 11:33:36,1-404736991
Org line B,France,in,Lionel,E_10,Queued,Medium,PROD424,2010/11/12 11:52:43,1-404736991
Org line B,INDIA,in,Rijin,E_10,Accepted,Medium,PROD424,2010/11/16 10:09:29,1-404736991
Org line B,INDIA,in,Rijin,E_10,Accepted,Medium,PROD424,2010/11/16 10:22:09,1-404736991
Org line B,INDIA,in,Rijin,E_10,Accepted,Medium,PROD424,2010/11/19 16:26:11,1-404736991
Org line B,INDIA,in,Rijin,E_10,Accepted,Medium,PROD424,2011/6/30 8:22:26,1-404736991
Org line B,INDIA,in,Rijin,E_10,Accepted,Medium,PROD424,2011/7/1 15:08:45,1-404736991
Org line B,INDIA,in,Rijin,E_10,Accepted,Medium,PROD424,2012/2/29 17:04:06,1-404736991
Org line B,INDIA,in,Rijin,E_10,Completed,Medium,PROD424,2012/2/29 17:07:28,1-404736991
Org line C,Sweden,se,Sam,E_10,Accepted,Medium,PROD276,2012/3/19 11:55:17,1-699140595
Org line C,Sweden,se,Sam,E_10,Accepted,Medium,PROD276,2012/3/19 11:58:49,1-699140595
Org line C,Sweden,se,Sam,E_10,Completed,Medium,PROD276,2012/3/22 12:02:23,1-699140595
Org line G4,Sweden,se,Per,E_10,Accepted,Low,PROD374,2011/1/14 12:10:28,1-439833168
Org line G4,Sweden,se,Per,E_10,Accepted,Low,PROD374,2011/1/14 13:54:33,1-439833168
Org line G4,Sweden,se,Per,E_10,Completed,Low,PROD374,2012/2/29 14:27:57,1-439833168
Org line A2,Sweden,cn,Tomas,A2_2,Accepted,Low,PROD753,2007/5/10 14:21:54,1-172473423
Org line A2,Sweden,cn,Tomas,A2_2,Accepted,Low,PROD753,2009/12/2 13:24:33,1-172473423
Org line A2,Sweden,cn,Tomas,A2_2,Accepted,Low,PROD753,2011/9/3 5:10:59,1-172473423
Org line A2,China,cn,Carrie,A2_2,Accepted,Low,PROD753,2012/1/18 7:20:53,1-172473423
Org line A2,China,cn,Carrie,A2_2,Completed,Low,PROD753,2012/1/18 7:21:10,1-172473423
Org line C,Sweden,in,Ruchi,E_10,Accepted,High,PROD154,2012/5/16 1:13:02,1-745791842
Org line C,Sweden,in,Ruchi,E_10,Completed,High,PROD154,2012/5/16 1:18:13,1-745791842
Org line C,Sweden,in,Morten,C_5,Accepted,High,PROD597,2012/4/3 20:31:32,1-708131711
Org line C,Sweden,in,Morten,C_5,Queued,High,PROD597,2012/4/3 21:32:40,1-708131711
Org line C,Sweden,in,Kim,C_5,Accepted,High,PROD597,2012/4/12 10:01:01,1-708131711
Org line C,INDIA,in,Mahesh,E_8,Queued,High,PROD597,2012/4/12 10:05:22,1-708131711
Org line C,Sweden,in,Radha,E_8,Accepted,High,PROD597,2012/4/19 13:08:58,1-708131711
Org line C,INDIA,in,Santosh,E_8,Accepted,High,PROD597,2012/4/19 13:09:15,1-708131711
Org line C,INDIA,in,Santosh,E_8,Completed,High,PROD597,2012/5/9 11:56:57,1-708131711
Org line C,Sweden,se,Rakesh,E_10,Queued,High,PROD488,2012/5/1 12:55:13,1-737341073
Org line C,Sweden,se,Ruchi,E_10,Accepted,High,PROD488,2012/5/1 12:59:48,1-737341073
Org line C,Sweden,se,Jonas,C_6,Queued,High,PROD488,2012/5/1 18:45:14,1-737341073
Org line C,Sweden,se,Stefan,C_6,Accepted,High,PROD488,2012/5/2 9:10:57,1-737341073
Org line C,Sweden,se,Stefan,C_6,Completed,High,PROD488,2012/5/2 9:13:08,1-737341073
Org line A2,POLAND,pl,Tomasz,A2_1,Accepted,Medium,PROD756,2011/9/1 8:46:05,1-565807612
Org line A2,POLAND,pl,Tomasz,A2_1,Accepted,Medium,PROD756,2011/10/18 10:58:10,1-565807612
Org line A2,POLAND,pl,Tomasz,A2_1,Accepted,Medium,PROD756,2011/10/18 11:00:46,1-565807612
Org line A2,POLAND,pl,Tomasz,A2_1,Accepted,Medium,PROD756,2011/10/19 8:53:42,1-565807612
Org line A2,POLAND,pl,Daniel,A2_1,Accepted,Medium,PROD756,2011/11/24 11:18:42,1-565807612
Org line A2,POLAND,pl,Daniel,A2_1,Accepted,Medium,PROD756,2011/12/21 10:56:15,1-565807612
Org line A2,POLAND,pl,Daniel,A2_1,Completed,Medium,PROD756,2012/2/29 10:29:44,1-565807612
Org line C,Sweden,se,Mats,V3_2,Accepted,Major,PROD535,2012/2/24 14:06:27,1-687587336
Org line C,Sweden,se,Mats,V3_2,Completed,Major,PROD535,2012/3/29 12:20:18,1-687587336
Org line G4,Sweden,se,Eric,V3_2,Accepted,High,PROD374,2011/2/23 9:17:42,1-502353485
Org line G4,Sweden,se,Eric,V3_2,Accepted,High,PROD374,2011/5/4 6:18:17,1-502353485
Org line G4,Sweden,se,Eric,V3_2,Completed,High,PROD374,2012/3/7 11:28:01,1-502353485
Org line G4,Sweden,se,Torbjörn,V3_2,Accepted,Medium,PROD397,2012/3/7 7:05:20,1-694212171
Org line G4,Sweden,se,Torbjörn,V3_2,Completed,Medium,PROD397,2012/4/12 7:17:37,1-694212171
Org line C,Sweden,in,Jitender,E_10,Accepted,High,PROD494,2012/1/9 9:19:06,1-636931254
Org line C,Sweden,in,Jitender,E_10,Accepted,High,PROD494,2012/1/9 9:21:20,1-636931254
Org line C,Sweden,in,Jitender,E_10,Accepted,High,PROD494,2012/1/9 10:44:21,1-636931254
Org line C,Sweden,in,Prasad,E_10,Queued,High,PROD494,2012/1/9 10:45:27,1-636931254
Org line C,Sweden,in,Jitender,E_10,Accepted,High,PROD494,2012/1/9 10:45:51,1-636931254
Org line C,Sweden,in,Prasad,E_10,Queued,High,PROD494,2012/1/9 10:46:05,1-636931254
Org line C,Sweden,in,Jitender,E_10,Accepted,High,PROD494,2012/1/9 10:46:41,1-636931254
Org line C,Sweden,in,Jitender,E_10,Completed,High,PROD494,2012/1/9 11:59:51,1-636931254
Org line C,Sweden,in,Jitender,E_10,Accepted,High,PROD494,2012/1/24 13:00:13,1-636931254
Org line C,Sweden,in,Prasad,E_10,Queued,High,PROD494,2012/1/24 13:05:59,1-636931254
Org line C,Sweden,in,Jitender,E_10,Accepted,High,PROD494,2012/1/24 13:06:00,1-636931254
Org line C,Sweden,in,Jitender,E_10,Accepted,High,PROD494,2012/1/24 13:07:11,1-636931254
Org line C,Sweden,in,Jitender,E_10,Completed,High,PROD494,2012/1/24 13:23:47,1-636931254
Org line C,Sweden,in,Jitender,E_10,Accepted,High,PROD494,2012/2/9 9:00:51,1-636931254
Org line C,Sweden,in,Prasad,E_10,Accepted,High,PROD494,2012/2/9 9:01:34,1-636931254
Org line C,Sweden,in,Jitender,E_10,Accepted,High,PROD494,2012/2/9 9:01:40,1-636931254
Org line C,Sweden,in,Jitender,E_10,Completed,High,PROD494,2012/2/9 9:14:43,1-636931254
Org line C,Sweden,in,Jitender,E_10,Accepted,High,PROD494,2012/2/9 10:35:52,1-636931254
Org line C,Sweden,in,Jitender,E_10,Completed,High,PROD494,2012/2/9 10:37:52,1-636931254
Org line C,Belgium,be,Peter,E_1,Accepted,High,PROD745,2011/9/28 9:10:15,1-578612990
Org line C,Belgium,be,Peter,E_1,Accepted,High,PROD745,2011/9/28 9:11:24,1-578612990
Org line C,Belgium,be,Peter,E_1,Queued,High,PROD745,2011/9/29 20:24:51,1-578612990
Org line C,Sweden,be,Patrik,E_1,Accepted,High,PROD745,2011/9/30 7:56:01,1-578612990
Org line C,Sweden,be,Jörgen,E_1,Accepted,High,PROD745,2011/10/13 12:29:22,1-578612990
Org line C,Sweden,be,Jörgen,E_1,Accepted,High,PROD745,2011/12/14 15:01:57,1-578612990
Org line C,Sweden,be,Jörgen,E_1,Completed,High,PROD745,2012/2/29 13:57:57,1-578612990
Org line C,Sweden,se,Leif,E_10,Queued,Major,PROD209,2012/2/14 8:48:36,1-672975080
Org line C,Belgium,se,Steve,E_10,Accepted,Major,PROD209,2012/2/14 13:47:11,1-672975080
Org line C,Belgium,se,Steve,E_10,Completed,Major,PROD209,2012/2/15 10:00:42,1-672975080
Org line A2,INDIA,se,Minnie,A2_2,Queued,High,PROD191,2006/1/11 14:49:42,1-109135791
Org line A2,INDIA,se,Minnie,A2_2,Accepted,High,PROD191,2012/3/15 10:53:52,1-109135791
Org line A2,INDIA,se,Minnie,A2_2,Accepted,High,PROD191,2012/3/15 10:56:17,1-109135791
Org line A2,INDIA,se,Minnie,A2_2,Accepted,High,PROD191,2012/3/15 11:09:05,1-109135791
Org line A2,INDIA,se,Minnie,A2_2,Completed,High,PROD191,2012/3/15 11:11:33,1-109135791
Org line D,USA,us,Wallace,D_2,Accepted,Low,PROD618,2011/9/1 15:16:26,1-566096602
Org line D,USA,us,Wallace,D_2,Queued,Low,PROD618,2011/9/1 15:16:52,1-566096602
Org line D,Belgium,us,Wim,D_2,Accepted,Low,PROD618,2011/9/1 15:35:37,1-566096602
Org line D,Belgium,us,Wim,D_2,Completed,Low,PROD618,2012/3/23 9:52:02,1-566096602
Org line G3,POLAND,us,Ewa,C_6,Accepted,High,PROD98,2012/5/11 10:32:41,1-744020867
Org line G3,POLAND,us,Ewa,C_6,Completed,High,PROD98,2012/5/11 10:35:47,1-744020867
Org line A2,POLAND,pl,Grzegorz,A2_3,Accepted,Medium,PROD791,2011/11/4 15:13:21,1-602464818
Org line A2,POLAND,pl,Grzegorz,A2_3,Completed,Medium,PROD791,2012/4/23 11:37:01,1-602464818
Org line G4,Sweden,se,Samira,A2_3,Accepted,Medium,PROD448,2012/3/14 10:56:15,1-697366925
Org line G4,Sweden,se,Samira,A2_3,Completed,Medium,PROD448,2012/4/23 13:52:14,1-697366925
Org line C,Sweden,se,Peter,E_6,Accepted,Medium,PROD346,2012/3/12 14:23:15,1-696097603
Org line C,Sweden,se,Peter,E_6,Queued,Medium,PROD346,2012/3/12 14:38:33,1-696097603
Org line C,Sweden,se,Peter,E_6,Accepted,Medium,PROD346,2012/3/26 7:04:36,1-696097603
Org line C,Sweden,se,Lars-Erik,E_6,Accepted,Medium,PROD346,2012/3/26 7:04:48,1-696097603
Org line C,Sweden,se,Peter,E_6,Queued,Medium,PROD346,2012/3/28 11:58:35,1-696097603
Org line C,Sweden,se,Björn,E_6,Accepted,Medium,PROD346,2012/3/28 11:59:16,1-696097603
Org line C,Sweden,se,Lars-Erik,E_6,Accepted,Medium,PROD346,2012/3/28 11:59:26,1-696097603
Org line C,Sweden,se,Björn,E_6,Accepted,Medium,PROD346,2012/3/28 12:00:05,1-696097603
Org line C,Sweden,se,Peter,E_6,Queued,Medium,PROD346,2012/3/28 12:00:23,1-696097603
Org line C,Sweden,se,Lars-Erik,E_6,Accepted,Medium,PROD346,2012/3/28 12:00:51,1-696097603
Org line C,Sweden,se,Lars-Erik,E_6,Accepted,Medium,PROD346,2012/3/30 8:54:57,1-696097603
Org line C,Sweden,se,Lars-Erik,E_6,Completed,Medium,PROD346,2012/4/26 6:28:41,1-696097603
Org line C,INDIA,in,Tapan,E_4,Accepted,Medium,PROD565,2012/3/5 9:11:17,1-692813576
Org line C,INDIA,in,Tapan,E_4,Accepted,Medium,PROD565,2012/3/14 9:36:57,1-692813576
Org line C,INDIA,in,Tapan,E_4,Completed,Medium,PROD565,2012/5/8 6:28:25,1-692813576
Org line G4,Sweden,se,Mikael,E_4,Accepted,Low,PROD374,2011/3/23 15:42:24,1-509892697
Org line G4,Sweden,se,Mikael,E_4,Accepted,Low,PROD374,2011/4/6 22:13:29,1-509892697
Org line G4,Sweden,se,Mikael,E_4,Completed,Low,PROD374,2012/1/23 16:30:27,1-509892697
Org line A2,Sweden,se,Anette,A2_3,Accepted,High,PROD831,2010/10/1 11:18:17,1-406010922
Org line A2,Sweden,se,Anette,A2_3,Accepted,High,PROD831,2011/11/28 15:18:58,1-406010922
Org line A2,Sweden,se,Stefan,A2_3,Accepted,High,PROD831,2012/2/6 14:12:33,1-406010922
Org line A2,Sweden,se,Valter,A2_3,Accepted,High,PROD831,2012/2/6 14:17:07,1-406010922
Org line A2,Sweden,se,Agneta,A2_3,Queued,High,PROD831,2012/4/25 11:19:22,1-406010922
Org line A2,Sweden,se,Valter,A2_3,Accepted,High,PROD831,2012/4/25 11:32:24,1-406010922
Org line A2,Sweden,se,Valter,A2_3,Accepted,High,PROD831,2012/5/15 11:34:52,1-406010922
Org line A2,Sweden,se,Valter,A2_3,Completed,High,PROD831,2012/5/15 11:34:53,1-406010922
Org line C,Sweden,se,Praveen,E_10,Accepted,Medium,PROD802,2011/12/7 8:12:52,1-620483711
Org line C,Sweden,se,Praveen,E_10,Queued,Medium,PROD802,2011/12/7 8:27:06,1-620483711
Org line C,Sweden,se,Neeraj,E_10,Accepted,Medium,PROD802,2011/12/8 7:18:53,1-620483711
Org line C,Sweden,se,Martin,C_6,Queued,Medium,PROD802,2011/12/8 7:57:49,1-620483711
Org line C,Sweden,se,Martin,C_6,Accepted,Medium,PROD802,2011/12/14 11:58:14,1-620483711
Org line C,France,se,Fabien,C_6,Accepted,Medium,PROD802,2011/12/14 12:04:35,1-620483711
Org line C,France,se,Fabien,C_6,Completed,Medium,PROD802,2012/2/6 7:50:18,1-620483711
Org line A2,Sweden,se,Roger,A2_2,Accepted,Medium,PROD46,2010/1/25 8:19:08,1-347923966
Org line A2,Sweden,se,Roger,A2_2,Accepted,Medium,PROD46,2010/2/8 10:41:12,1-347923966
Org line A2,Sweden,se,Roger,A2_2,Accepted,Medium,PROD46,2010/3/3 14:54:09,1-347923966
Org line A2,POLAND,se,Barbara,A2_2,Accepted,Medium,PROD46,2010/3/3 14:54:25,1-347923966
Org line A2,POLAND,se,Barbara,A2_2,Accepted,Medium,PROD46,2012/3/28 12:39:46,1-347923966
Org line A2,POLAND,se,Barbara,A2_2,Completed,Medium,PROD46,2012/3/28 12:39:49,1-347923966
Org line C,Canada,ca,Jay,A2_2,Accepted,Low,PROD424,2011/12/22 19:59:12,1-628255780
Org line C,Canada,ca,Jay,A2_2,Completed,Low,PROD424,2012/1/18 13:51:12,1-628255780
Org line A2,POLAND,se,Katarzyna,A2_2,Accepted,Medium,PROD740,2010/3/8 8:17:56,1-358776870
Org line A2,POLAND,se,Katarzyna,A2_2,Accepted,Medium,PROD740,2010/3/8 8:19:32,1-358776870
Org line A2,POLAND,se,Katarzyna,A2_2,Completed,Medium,PROD740,2012/3/30 8:59:03,1-358776870
Org line C,INDIA,in,Hari,E_4,Accepted,High,PROD701,2012/5/13 0:55:10,1-744436513
Org line C,INDIA,in,Hari,E_4,Queued,High,PROD701,2012/5/13 0:56:10,1-744436513
Org line C,Sweden,in,Patrik,E_4,Accepted,High,PROD701,2012/5/15 7:58:46,1-744436513
Org line C,Sweden,in,Patrik,E_4,Completed,High,PROD701,2012/5/15 8:06:53,1-744436513
Org line G4,Sweden,se,Helene,E_7,Accepted,Medium,PROD410,2010/5/25 12:17:44,1-375670011
Org line G4,Sweden,se,Helene,E_7,Completed,Medium,PROD410,2012/1/16 13:31:56,1-375670011
Org line A2,Sweden,se,Ulrika,A2_3,Queued,High,PROD234,2011/10/27 15:10:48,1-596676011
Org line A2,Sweden,se,Daniel,A2_3,Accepted,High,PROD234,2012/4/11 14:46:12,1-596676011
Org line A2,Sweden,se,Daniel,A2_3,Completed,High,PROD234,2012/4/11 14:46:34,1-596676011
Org line C,Sweden,be,Jon,E_1,Accepted,Major,PROD715,2012/3/26 2:43:36,1-702103398
Org line C,Sweden,be,Jon,E_1,Completed,Major,PROD715,2012/3/26 2:47:18,1-702103398
Org line G3,USA,us,Carolyn,E_1,Accepted,Medium,PROD98,2011/4/5 11:43:11,1-513180623
Org line G3,USA,us,Carolyn,E_1,Queued,Medium,PROD98,2011/4/5 11:49:28,1-513180623
Org line G3,Sweden,us,Santhosh,E_1,Accepted,Medium,PROD98,2011/4/5 14:59:39,1-513180623
Org line G3,USA,us,Carolyn,E_1,Accepted,Medium,PROD98,2011/4/5 15:01:29,1-513180623
Org line G3,POLAND,us,Ewa,E_1,Accepted,Medium,PROD98,2012/1/10 10:01:19,1-513180623
Org line G3,POLAND,us,Ewa,E_1,Completed,Medium,PROD98,2012/1/10 11:21:57,1-513180623
Org line C,France,fr,Ludovic,C_6,Accepted,Low,PROD256,2012/2/6 9:28:23,1-659284863
Org line C,France,fr,Ludovic,C_6,Completed,Low,PROD256,2012/2/6 9:30:54,1-659284863
Org line C,Sweden,us,Jörgen,E_4,Accepted,Medium,PROD348,2011/10/25 13:23:06,1-594666837
Org line C,Sweden,us,Jörgen,E_4,Completed,Medium,PROD348,2012/2/28 15:00:13,1-594666837
Org line C,Sweden,se,Börje,C_1,Accepted,Low,PROD153,2011/11/18 7:28:00,1-611506787
Org line C,Sweden,se,Börje,C_1,Accepted,Low,PROD153,2011/12/27 13:47:10,1-611506787
Org line C,Sweden,se,Börje,C_1,Completed,Low,PROD153,2012/1/3 9:49:38,1-611506787
Org line C,Sweden,se,Tomas,C_4,Accepted,Medium,PROD673,2012/2/13 12:37:00,1-672299434
Org line C,Sweden,se,Tomas,C_4,Accepted,Medium,PROD673,2012/2/13 21:43:09,1-672299434
