case,activity,timestamp,resource,Att1,Att2,Att3,Att4,Att5,Att6,Att7,Att8,Att9
1283,Assign seriousness,2010/5/17 14:50:31,Value 2,Value 1,Value 86,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1283,Take in charge ticket,2010/5/25 9:00:26,Value 2,Value 1,Value 86,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1283,Resolve ticket,2010/5/25 9:00:37,Value 2,Value 1,Value 86,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1283,Closed,2010/6/30 15:00:16,Value 5,Value 1,Value 86,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
76,Assign seriousness,2012/1/10 15:01:36,Value 1,Value 1,Value 51,Value 8,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
76,Resolve ticket,2012/1/10 15:58:08,Value 1,Value 1,Value 51,Value 8,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
76,Closed,2012/2/25 15:10:39,Value 5,Value 1,Value 51,Value 8,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1618,Assign seriousness,2010/10/19 15:01:02,Value 14,Value 1,Value 66,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1618,Take in charge ticket,2010/10/19 15:01:34,Value 14,Value 1,Value 66,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1618,Resolve ticket,2010/10/19 15:02:31,Value 14,Value 1,Value 66,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1618,Closed,2010/12/3 16:10:16,Value 5,Value 1,Value 66,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
630,Assign seriousness,2013/5/7 10:05:44,Value 14,Value 1,Value 46,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
630,Take in charge ticket,2013/5/20 8:40:40,Value 2,Value 1,Value 46,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
630,Resolve ticket,2013/5/23 7:47:37,Value 9,Value 1,Value 46,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
630,Closed,2013/6/7 7:47:52,Value 3,Value 1,Value 46,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3812,Assign seriousness,2011/4/20 12:14:21,Value 8,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
3812,Take in charge ticket,2011/4/26 7:22:40,Value 12,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
3812,Wait,2011/4/27 14:46:33,Value 6,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
3812,Take in charge ticket,2011/4/28 13:59:47,Value 6,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
3812,Resolve ticket,2011/4/28 13:59:58,Value 6,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
3812,Closed,2011/5/28 14:00:14,Value 5,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
3856,Insert ticket,2010/9/3 9:11:07,Value 7,Value 1,Value 127,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3856,Assign seriousness,2010/9/3 12:30:50,Value 2,Value 1,Value 127,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3856,Take in charge ticket,2010/9/13 13:14:24,Value 2,Value 1,Value 127,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3856,Resolve ticket,2010/9/13 13:15:01,Value 2,Value 1,Value 127,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3856,Closed,2010/10/28 13:15:33,Value 5,Value 1,Value 127,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3647,Assign seriousness,2012/7/19 10:51:18,Value 13,Value 1,Value 17,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3647,Take in charge ticket,2012/7/19 11:01:33,Value 4,Value 1,Value 17,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3647,Resolve ticket,2012/7/23 10:05:58,Value 4,Value 1,Value 17,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3647,Closed,2012/9/1 11:00:41,Value 5,Value 1,Value 17,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
579,Assign seriousness,2011/2/15 13:52:41,Value 13,Value 1,Value 53,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
579,Take in charge ticket,2011/2/15 13:52:52,Value 13,Value 1,Value 53,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
579,Resolve ticket,2011/2/15 13:53:29,Value 13,Value 1,Value 53,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
579,Closed,2011/4/2 14:15:17,Value 5,Value 1,Value 53,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
751,Insert ticket,2011/6/24 15:24:10,Value 7,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
751,Assign seriousness,2011/6/28 9:31:25,Value 8,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
751,Assign seriousness,2011/6/28 9:31:26,Value 8,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
751,Take in charge ticket,2011/6/28 12:49:33,Value 9,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
751,Resolve ticket,2011/6/28 13:34:37,Value 9,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
751,Closed,2011/7/27 15:30:55,Value 5,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1816,Assign seriousness,2011/6/28 9:26:15,Value 8,Value 1,Value 89,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
1816,Assign seriousness,2011/6/28 9:26:32,Value 8,Value 1,Value 89,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
1816,Take in charge ticket,2011/6/28 10:12:42,Value 9,Value 1,Value 89,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
1816,Wait,2011/6/28 10:26:45,Value 9,Value 1,Value 89,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
1816,Take in charge ticket,2011/6/28 13:55:36,Value 9,Value 1,Value 89,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
1816,Resolve ticket,2011/6/28 13:56:03,Value 9,Value 1,Value 89,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
1816,Take in charge ticket,2011/7/1 12:28:08,Value 6,Value 1,Value 89,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
1816,Take in charge ticket,2011/7/1 14:54:47,Value 9,Value 1,Value 89,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
1816,Take in charge ticket,2011/7/1 15:13:19,Value 6,Value 1,Value 89,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
1816,Resolve ticket,2011/7/4 15:12:47,Value 6,Value 1,Value 89,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
1816,Closed,2011/8/13 13:00:36,Value 5,Value 1,Value 89,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
3361,Assign seriousness,2011/10/27 15:12:46,Value 1,Value 1,Value 22,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3361,Take in charge ticket,2011/11/2 10:35:52,Value 9,Value 1,Value 22,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3361,Resolve ticket,2011/11/3 9:22:16,Value 9,Value 1,Value 22,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3361,Closed,2011/12/25 16:21:09,Value 5,Value 1,Value 22,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1843,Assign seriousness,2013/5/6 8:44:50,Value 14,Value 1,Value 283,Value 20,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1843,Assign seriousness,2013/5/21 10:28:52,Value 2,Value 1,Value 283,Value 20,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1843,Resolve ticket,2013/5/22 7:24:20,Value 2,Value 1,Value 283,Value 20,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1843,Closed,2013/6/6 7:24:40,Value 3,Value 1,Value 283,Value 20,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3239,Assign seriousness,2013/6/21 10:10:09,Value 14,Value 1,Value 54,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
3239,Resolve ticket,2013/7/29 8:26:17,Value 2,Value 1,Value 54,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
3239,Closed,2013/8/13 8:26:31,Value 3,Value 1,Value 54,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
563,Assign seriousness,2011/5/18 7:07:11,Value 8,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
563,Take in charge ticket,2011/5/18 15:17:52,Value 12,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
563,Resolve ticket,2011/5/19 13:13:15,Value 12,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
563,Closed,2011/6/24 14:49:49,Value 5,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
653,Assign seriousness,2012/7/9 14:27:30,Value 1,Value 1,Value 207,Value 2,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
653,Assign seriousness,2012/7/9 14:36:07,Value 2,Value 1,Value 207,Value 2,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
653,Resolve ticket,2012/7/10 7:46:40,Value 2,Value 1,Value 207,Value 2,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
653,Closed,2012/9/1 8:13:01,Value 5,Value 1,Value 207,Value 2,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
1759,Insert ticket,2010/9/20 11:10:02,Value 5,Value 1,Value 92,Value 3,Value 1,Value 3,Value 4,Value 2,Value 1,Value 2
1759,Assign seriousness,2010/9/20 12:43:23,Value 2,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
1759,Take in charge ticket,2010/9/20 12:45:07,Value 12,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
1759,Resolve ticket,2010/9/20 12:45:16,Value 12,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
1759,Closed,2010/11/4 13:45:56,Value 5,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
1258,Assign seriousness,2010/9/17 9:28:18,Value 14,Value 1,Value 66,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1258,Take in charge ticket,2010/9/17 9:28:46,Value 14,Value 1,Value 66,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1258,Resolve ticket,2010/9/21 7:54:28,Value 14,Value 1,Value 66,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1258,Closed,2010/10/31 10:30:48,Value 5,Value 1,Value 66,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
265,Assign seriousness,2013/10/14 13:50:24,Value 2,Value 1,Value 18,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
265,Take in charge ticket,2013/10/14 13:51:08,Value 2,Value 1,Value 18,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
265,Resolve ticket,2013/11/7 16:01:57,Value 14,Value 1,Value 18,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
265,Closed,2013/11/22 16:02:18,Value 3,Value 1,Value 18,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1489,Assign seriousness,2012/5/30 13:25:09,Value 4,Value 1,Value 11,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1489,Take in charge ticket,2012/5/30 13:41:30,Value 4,Value 1,Value 11,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1489,Resolve ticket,2012/5/30 14:07:57,Value 4,Value 1,Value 11,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1489,Closed,2012/6/30 13:30:43,Value 5,Value 1,Value 11,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4424,Assign seriousness,2012/12/12 13:26:34,Value 1,Value 1,Value 219,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
4424,Take in charge ticket,2012/12/20 8:35:05,Value 9,Value 1,Value 219,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
4424,Wait,2012/12/20 9:49:29,Value 9,Value 1,Value 219,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
4424,Resolve ticket,2012/12/28 13:50:32,Value 9,Value 1,Value 219,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
4424,Closed,2013/1/12 13:50:53,Value 3,Value 1,Value 219,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3821,Assign seriousness,2012/2/15 9:35:36,Value 9,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
3821,Take in charge ticket,2012/2/27 9:09:08,Value 12,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
3821,Resolve ticket,2012/2/27 9:17:02,Value 12,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
3821,Closed,2012/3/30 8:40:43,Value 5,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
4122,Assign seriousness,2011/11/9 13:42:12,Value 1,Value 1,Value 259,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4122,Take in charge ticket,2011/11/16 14:08:32,Value 2,Value 1,Value 259,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4122,Resolve ticket,2011/11/18 8:29:12,Value 2,Value 1,Value 259,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4122,Closed,2011/12/10 13:50:14,Value 5,Value 1,Value 259,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3608,Assign seriousness,2010/1/13 8:40:25,Value 2,Value 1,Value 63,Value 3,Value 5,Value 1,Value 2,Value 1,Value 4,Value 3
3608,Take in charge ticket,2010/1/29 8:52:27,Value 2,Value 1,Value 63,Value 3,Value 5,Value 1,Value 2,Value 1,Value 4,Value 3
3608,Resolve ticket,2010/1/29 8:52:34,Value 2,Value 1,Value 63,Value 3,Value 5,Value 1,Value 2,Value 1,Value 4,Value 3
3608,Closed,2010/2/13 8:52:48,Value 5,Value 1,Value 63,Value 3,Value 5,Value 1,Value 2,Value 1,Value 4,Value 3
3608,Closed,2010/2/13 8:52:48,Value 5,Value 1,Value 63,Value 3,Value 5,Value 1,Value 2,Value 1,Value 4,Value 3
378,Assign seriousness,2012/12/14 15:03:52,Value 1,Value 1,Value 157,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
378,Take in charge ticket,2013/1/2 9:02:33,Value 2,Value 1,Value 157,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
378,Resolve ticket,2013/1/23 9:40:04,Value 4,Value 1,Value 157,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
378,Closed,2013/2/7 9:40:17,Value 3,Value 1,Value 157,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1045,Assign seriousness,2011/6/24 10:10:25,Value 9,Value 1,Value 107,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1045,Take in charge ticket,2011/6/27 13:36:12,Value 2,Value 1,Value 107,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1045,Resolve ticket,2011/6/27 13:37:30,Value 2,Value 1,Value 107,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1045,Closed,2011/8/22 10:20:40,Value 5,Value 1,Value 107,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1563,Assign seriousness,2011/12/30 16:04:01,Value 1,Value 1,Value 33,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1563,Take in charge ticket,2012/1/3 9:00:45,Value 9,Value 1,Value 33,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1563,Resolve ticket,2012/1/16 13:58:46,Value 9,Value 1,Value 33,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1563,Closed,2012/2/1 16:10:29,Value 5,Value 1,Value 33,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1338,Assign seriousness,2012/9/13 13:52:09,Value 13,Value 1,Value 144,Value 7,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1338,Resolve ticket,2012/10/1 8:22:48,Value 2,Value 1,Value 144,Value 7,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1338,Closed,2012/10/16 8:23:05,Value 3,Value 1,Value 144,Value 7,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3942,Assign seriousness,2011/9/5 9:20:21,Value 12,Value 1,Value 17,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3942,Resolve ticket,2011/9/8 13:59:19,Value 10,Value 1,Value 17,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3942,Closed,2011/10/6 9:31:38,Value 5,Value 1,Value 17,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4432,Assign seriousness,2011/3/29 9:07:26,Value 8,Value 1,Value 63,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4432,Take in charge ticket,2011/3/29 9:10:05,Value 8,Value 1,Value 63,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4432,Resolve ticket,2011/3/29 9:11:51,Value 8,Value 1,Value 63,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4432,Closed,2011/4/29 9:10:30,Value 5,Value 1,Value 63,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2848,Assign seriousness,2013/4/4 10:02:28,Value 4,Value 1,Value 60,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2848,Take in charge ticket,2013/4/22 8:36:14,Value 2,Value 1,Value 60,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2848,Wait,2013/4/22 8:43:04,Value 2,Value 1,Value 60,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2848,Resolve ticket,2013/4/22 9:52:37,Value 2,Value 1,Value 60,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2848,Closed,2013/5/7 9:52:54,Value 3,Value 1,Value 60,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
482,Assign seriousness,2012/7/27 14:35:58,Value 1,Value 1,Value 177,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
482,Resolve ticket,2012/7/30 8:24:22,Value 1,Value 1,Value 177,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
482,Resolve ticket,2012/7/30 8:24:22,Value 1,Value 1,Value 177,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
482,Closed,2012/9/2 14:40:27,Value 5,Value 1,Value 177,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
2809,Assign seriousness,2011/8/1 7:52:38,Value 2,Value 1,Value 5,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2809,Take in charge ticket,2011/8/2 14:00:27,Value 2,Value 1,Value 5,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2809,Resolve ticket,2011/8/3 7:07:13,Value 2,Value 1,Value 5,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2809,Closed,2011/9/23 8:00:43,Value 5,Value 1,Value 5,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2860,Assign seriousness,2013/5/2 12:30:14,Value 1,Value 1,Value 110,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2860,Take in charge ticket,2013/5/20 7:11:41,Value 2,Value 1,Value 110,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2860,Wait,2013/5/20 7:56:04,Value 4,Value 1,Value 110,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2860,Resolve ticket,2013/5/27 15:16:10,Value 4,Value 1,Value 110,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2860,Closed,2013/6/11 15:16:29,Value 3,Value 1,Value 110,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4306,Assign seriousness,2010/12/2 9:52:55,Value 6,Value 1,Value 9,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1
4306,Take in charge ticket,2010/12/2 10:10:31,Value 6,Value 1,Value 9,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1
4306,Resolve ticket,2010/12/2 10:11:37,Value 6,Value 1,Value 9,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1
4306,Closed,2011/1/5 10:00:52,Value 5,Value 1,Value 9,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1
1164,Assign seriousness,2013/3/1 16:50:10,Value 1,Value 1,Value 266,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1164,Take in charge ticket,2013/3/25 17:00:20,Value 4,Value 1,Value 266,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1164,Resolve ticket,2013/3/27 8:27:00,Value 4,Value 1,Value 266,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1164,Closed,2013/4/11 7:27:14,Value 3,Value 1,Value 266,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
773,Assign seriousness,2012/6/7 14:20:07,Value 1,Value 1,Value 228,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
773,Take in charge ticket,2012/6/20 13:56:21,Value 2,Value 1,Value 228,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
773,Resolve ticket,2012/6/26 9:03:05,Value 1,Value 1,Value 228,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
773,Closed,2012/7/11 9:03:18,Value 5,Value 1,Value 228,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2738,Assign seriousness,2011/12/16 11:53:30,Value 1,Value 1,Value 287,Value 15,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2738,Take in charge ticket,2011/12/21 15:24:06,Value 9,Value 1,Value 287,Value 15,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2738,Resolve ticket,2011/12/29 15:49:36,Value 1,Value 1,Value 287,Value 15,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2738,Resolve ticket,2011/12/29 15:49:37,Value 1,Value 1,Value 287,Value 15,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2738,Closed,2012/2/2 12:00:25,Value 5,Value 1,Value 287,Value 15,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
649,Assign seriousness,2011/5/10 7:37:28,Value 8,Value 1,Value 34,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
649,Take in charge ticket,2011/5/10 7:37:56,Value 8,Value 1,Value 34,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
649,Resolve ticket,2011/5/10 8:29:58,Value 9,Value 1,Value 34,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
649,Closed,2011/6/10 7:40:24,Value 5,Value 1,Value 34,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3673,Assign seriousness,2013/5/6 15:44:50,Value 14,Value 1,Value 17,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3673,Take in charge ticket,2013/5/9 10:55:43,Value 1,Value 1,Value 17,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3673,Wait,2013/5/14 8:25:41,Value 1,Value 1,Value 17,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3673,Take in charge ticket,2013/5/14 10:23:33,Value 1,Value 1,Value 17,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3673,Wait,2013/5/23 8:16:12,Value 1,Value 1,Value 17,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3673,Resolve ticket,2013/5/24 14:08:03,Value 1,Value 1,Value 17,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3673,Closed,2013/6/8 14:08:24,Value 3,Value 1,Value 17,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1189,Assign seriousness,2011/3/4 9:10:16,Value 9,Value 1,Value 66,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1189,Take in charge ticket,2011/3/4 9:10:37,Value 9,Value 1,Value 66,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1189,Wait,2011/3/4 9:25:12,Value 9,Value 1,Value 66,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1189,Take in charge ticket,2011/4/14 8:43:04,Value 9,Value 1,Value 66,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1189,Resolve ticket,2011/4/14 8:43:14,Value 9,Value 1,Value 66,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1189,Closed,2011/4/29 8:43:32,Value 5,Value 1,Value 66,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3403,Assign seriousness,2013/2/26 10:58:26,Value 1,Value 1,Value 146,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
3403,Take in charge ticket,2013/4/8 8:00:58,Value 2,Value 1,Value 146,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
3403,Resolve ticket,2013/4/11 13:38:57,Value 2,Value 1,Value 146,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
3403,Closed,2013/4/26 13:39:10,Value 3,Value 1,Value 146,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
14,Assign seriousness,2011/7/5 13:47:08,Value 13,Value 1,Value 14,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
14,Take in charge ticket,2011/7/5 13:47:22,Value 13,Value 1,Value 14,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
14,Resolve ticket,2011/7/5 13:52:37,Value 13,Value 1,Value 14,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
14,Closed,2011/8/5 13:50:21,Value 5,Value 1,Value 14,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4344,Assign seriousness,2012/2/10 14:47:22,Value 1,Value 1,Value 169,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4344,Take in charge ticket,2012/2/10 14:47:30,Value 1,Value 1,Value 169,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4344,Resolve ticket,2012/2/10 15:24:24,Value 1,Value 1,Value 169,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4344,Closed,2012/3/14 14:50:16,Value 5,Value 1,Value 169,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
