org:group,resource country,organization country,resource,org:role,activity,impact,product,timestamp,case
Org line G4,Sweden,se,Roland,E_1,Accepted,High,PROD374,2012/1/13 12:25:52,1-641323677
Org line G4,Sweden,se,Roland,E_1,Accepted,High,PROD374,2012/1/13 12:27:12,1-641323677
Org line G4,Sweden,se,Roland,E_1,Accepted,High,PROD374,2012/1/13 14:30:14,1-641323677
Org line G4,Sweden,se,Roland,E_1,Completed,High,PROD374,2012/1/17 7:19:24,1-641323677
Org line G3,USA,us,Carolyn,E_1,Accepted,Medium,PROD97,2011/10/3 15:45:53,1-580385263
Org line G3,USA,us,Carolyn,E_1,Queued,Medium,PROD97,2011/10/3 15:54:48,1-580385263
Org line G3,Sweden,us,SV,E_1,Accepted,Medium,PROD97,2011/10/3 16:02:31,1-580385263
Org line G3,USA,us,Carolyn,E_1,Accepted,Medium,PROD97,2011/10/3 16:02:40,1-580385263
Org line G3,POLAND,us,Ewa,E_1,Accepted,Medium,PROD97,2012/2/2 21:46:14,1-580385263
Org line G3,POLAND,us,Ewa,E_1,Completed,Medium,PROD97,2012/2/2 21:47:22,1-580385263
Org line A2,Sweden,se,Per,A2_4,Accepted,Medium,PROD337,2011/12/19 8:09:42,1-625628532
Org line A2,Sweden,se,Per,A2_4,Completed,Medium,PROD337,2012/4/20 7:23:30,1-625628532
Org line C,Sweden,us,Dweep,E_1,Accepted,Low,PROD398,2012/3/14 11:46:07,1-697379551
Org line C,Sweden,us,Dweep,E_1,Completed,Low,PROD398,2012/3/16 9:40:39,1-697379551
Org line C,Japan,jp,Ikutoshi,E_1,Accepted,Major,PROD348,2012/3/28 6:50:37,1-703856779
Org line C,Japan,jp,Ikutoshi,E_1,Accepted,Major,PROD348,2012/4/28 6:16:46,1-703856779
Org line C,Japan,jp,Ikutoshi,E_1,Accepted,Major,PROD348,2012/4/28 6:22:24,1-703856779
Org line C,Japan,jp,Ikutoshi,E_1,Completed,Major,PROD348,2012/5/7 8:16:18,1-703856779
Org line C,Sweden,se,John,C_6,Accepted,Low,PROD667,2011/12/5 11:35:14,1-619719949
Org line C,Sweden,se,John,C_6,Queued,Low,PROD667,2011/12/5 12:02:06,1-619719949
Org line C,Sweden,se,Mica,C_6,Queued,Low,PROD667,2011/12/6 7:23:22,1-619719949
Org line C,Sweden,se,Mica,C_6,Accepted,Low,PROD667,2011/12/8 6:48:30,1-619719949
Org line C,Sweden,se,John,C_6,Queued,Low,PROD667,2011/12/9 11:59:13,1-619719949
Org line C,Sweden,se,John,C_6,Accepted,Low,PROD667,2011/12/9 12:00:14,1-619719949
Org line C,Sweden,se,John,C_6,Completed,Low,PROD667,2012/3/22 7:54:05,1-619719949
Org line A2,Sweden,in,Robert,A2_4,Accepted,High,PROD153,2011/12/29 7:18:50,1-630493188
Org line A2,Sweden,in,Robert,A2_4,Completed,High,PROD153,2012/1/5 14:21:33,1-630493188
Org line C,USA,in,Edward,E_7,Accepted,High,PROD424,2011/10/28 14:16:54,1-597580752
Org line C,USA,in,Edward,E_7,Accepted,High,PROD424,2011/10/28 14:23:31,1-597580752
Org line C,USA,in,Edward,E_7,Accepted,High,PROD424,2011/10/28 14:25:32,1-597580752
Org line C,USA,in,Edward,E_7,Accepted,High,PROD424,2011/12/8 21:31:10,1-597580752
Org line C,USA,in,Edward,E_7,Completed,High,PROD424,2012/2/13 14:47:58,1-597580752
Org line C,INDIA,us,Prashant,E_4,Accepted,Major,PROD436,2012/2/11 19:41:24,1-669119156
Org line C,INDIA,us,Prashant,E_4,Accepted,Major,PROD436,2012/2/11 20:37:34,1-669119156
Org line C,INDIA,us,Prashant,E_4,Accepted,Major,PROD436,2012/2/12 18:52:59,1-669119156
Org line C,INDIA,us,Prashant,E_4,Accepted,Major,PROD436,2012/2/12 18:53:04,1-669119156
Org line C,USA,us,Robert,E_4,Queued,Major,PROD436,2012/2/18 17:44:35,1-669119156
Org line C,USA,us,Robert,E_4,Accepted,Major,PROD436,2012/2/28 15:36:29,1-669119156
Org line C,INDIA,us,Ramith,E_4,Accepted,Major,PROD436,2012/2/28 15:37:04,1-669119156
Org line C,INDIA,us,Hineesh,E_4,Accepted,Major,PROD436,2012/2/28 16:08:07,1-669119156
Org line C,INDIA,us,Hineesh,E_4,Completed,Major,PROD436,2012/3/5 15:29:45,1-669119156
Org line C,France,fr,Frederic,E_6,Accepted,Medium,PROD643,2012/1/5 12:27:48,1-635351501
Org line C,France,fr,Frederic,E_6,Completed,Medium,PROD643,2012/5/14 6:42:53,1-635351501
Org line A2,Belgium,be,Liesbet,A2_1,Accepted,Medium,PROD787,2009/11/12 12:41:27,1-333164156
Org line A2,Belgium,be,Liesbet,A2_1,Accepted,Medium,PROD787,2010/9/17 8:33:52,1-333164156
Org line A2,United Kingdom,be,Timothy,A2_1,Queued,Medium,PROD787,2010/11/12 18:22:19,1-333164156
Org line A2,United Kingdom,be,Ian,A2_1,Accepted,Medium,PROD787,2010/11/23 14:10:22,1-333164156
Org line A2,United Kingdom,be,Alan,A2_1,Accepted,Medium,PROD787,2011/1/7 13:55:04,1-333164156
Org line A2,United Kingdom,be,Alan,A2_1,Accepted,Medium,PROD787,2011/1/11 16:13:42,1-333164156
Org line V11,Denmark,be,Lars,A2_1,Accepted,Medium,PROD787,2011/5/19 13:45:16,1-333164156
Org line A2,Belgium,be,Ibrahim,A2_2,Queued,Medium,PROD787,2011/5/19 13:49:04,1-333164156
Org line A2,Belgium,be,Ibrahim,A2_2,Accepted,Medium,PROD787,2011/8/25 13:24:01,1-333164156
Org line A2,Belgium,be,Ward,A2_4,Queued,Medium,PROD787,2011/8/25 13:24:43,1-333164156
Org line A2,Belgium,be,Liesbet,A2_4,Accepted,Medium,PROD787,2011/8/25 13:25:33,1-333164156
Org line A2,Belgium,be,Liesbet,A2_4,Accepted,Medium,PROD787,2011/10/26 15:07:30,1-333164156
Org line A2,Belgium,be,Liesbet,A2_4,Completed,Medium,PROD787,2012/3/30 9:45:20,1-333164156
Org line B,France,in,Lionel,E_10,Accepted,Medium,PROD424,2010/9/27 12:55:41,1-404736991
Org line B,France,in,Lionel,E_10,Queued,Medium,PROD424,2010/9/27 16:32:05,1-404736991
Org line B,France,in,Nicolas,E_10,Accepted,Medium,PROD424,2010/9/29 7:53:12,1-404736991
Org line C,Sweden,in,Åsa,C_6,Queued,Medium,PROD424,2010/9/29 7:55:31,1-404736991
Org line C,Sweden,in,Anders,C_6,Accepted,Medium,PROD424,2010/10/22 14:31:35,1-404736991
Org line C,Sweden,in,Patrik,E_1,Queued,Medium,PROD424,2010/10/28 11:47:41,1-404736991
Org line C,Sweden,in,Gunilla,E_1,Accepted,Medium,PROD424,2010/11/12 11:33:36,1-404736991
Org line B,France,in,Lionel,E_10,Queued,Medium,PROD424,2010/11/12 11:52:43,1-404736991
Org line B,INDIA,in,Rijin,E_10,Accepted,Medium,PROD424,2010/11/16 10:09:29,1-404736991
Org line B,INDIA,in,Rijin,E_10,Accepted,Medium,PROD424,2010/11/16 10:22:09,1-404736991
Org line B,INDIA,in,Rijin,E_10,Accepted,Medium,PROD424,2010/11/19 16:26:11,1-404736991
Org line B,INDIA,in,Rijin,E_10,Accepted,Medium,PROD424,2011/6/30 8:22:26,1-404736991
Org line B,INDIA,in,Rijin,E_10,Accepted,Medium,PROD424,2011/7/1 15:08:45,1-404736991
Org line B,INDIA,in,Rijin,E_10,Accepted,Medium,PROD424,2012/2/29 17:04:06,1-404736991
Org line B,INDIA,in,Rijin,E_10,Completed,Medium,PROD424,2012/2/29 17:07:28,1-404736991
Org line G3,USA,us,Carolyn,E_10,Accepted,Medium,PROD97,2010/12/3 11:08:38,1-426876102
Org line G3,USA,us,Carolyn,E_10,Queued,Medium,PROD97,2010/12/3 11:14:56,1-426876102
Org line G3,Sweden,us,Santhosh,E_10,Accepted,Medium,PROD97,2010/12/3 12:43:00,1-426876102
Org line G3,USA,us,Carolyn,E_10,Accepted,Medium,PROD97,2010/12/3 12:45:20,1-426876102
Org line G3,POLAND,us,Ewa,E_10,Accepted,Medium,PROD97,2012/1/30 12:03:34,1-426876102
Org line G3,POLAND,us,Ewa,E_10,Completed,Medium,PROD97,2012/1/30 12:04:09,1-426876102
Org line C,Sweden,se,Sam,E_10,Accepted,Medium,PROD276,2012/3/19 11:55:17,1-699140595
Org line C,Sweden,se,Sam,E_10,Accepted,Medium,PROD276,2012/3/19 11:58:49,1-699140595
Org line C,Sweden,se,Sam,E_10,Completed,Medium,PROD276,2012/3/22 12:02:23,1-699140595
Org line V2,Sweden,se,Lars,E_10,Accepted,High,PROD493,2012/5/30 9:41:37,1-752067921
Org line V2,Sweden,se,Lars,E_10,Accepted,High,PROD493,2012/5/30 9:49:50,1-752067921
Org line V2,Sweden,se,Lars,E_10,Queued,High,PROD493,2012/5/30 12:50:42,1-752067921
Org line V2,Sweden,se,Eva-Lott,E_10,Accepted,High,PROD493,2012/5/30 13:15:25,1-752067921
Org line V2,Sweden,se,Eva-Lott,E_10,Completed,High,PROD493,2012/5/30 13:17:53,1-752067921
Org line A2,Sweden,cn,Tomas,A2_2,Accepted,Low,PROD753,2007/5/10 14:21:54,1-172473423
Org line A2,Sweden,cn,Tomas,A2_2,Accepted,Low,PROD753,2009/12/2 13:24:33,1-172473423
Org line A2,Sweden,cn,Tomas,A2_2,Accepted,Low,PROD753,2011/9/3 5:10:59,1-172473423
Org line A2,China,cn,Carrie,A2_2,Accepted,Low,PROD753,2012/1/18 7:20:53,1-172473423
Org line A2,China,cn,Carrie,A2_2,Completed,Low,PROD753,2012/1/18 7:21:10,1-172473423
Org line C,Sweden,in,Ruchi,E_10,Accepted,High,PROD154,2012/5/16 1:13:02,1-745791842
Org line C,Sweden,in,Ruchi,E_10,Completed,High,PROD154,2012/5/16 1:18:13,1-745791842
Org line C,Sweden,in,Morten,C_5,Accepted,High,PROD597,2012/4/3 20:31:32,1-708131711
Org line C,Sweden,in,Morten,C_5,Queued,High,PROD597,2012/4/3 21:32:40,1-708131711
Org line C,Sweden,in,Kim,C_5,Accepted,High,PROD597,2012/4/12 10:01:01,1-708131711
Org line C,INDIA,in,Mahesh,E_8,Queued,High,PROD597,2012/4/12 10:05:22,1-708131711
Org line C,Sweden,in,Radha,E_8,Accepted,High,PROD597,2012/4/19 13:08:58,1-708131711
Org line C,INDIA,in,Santosh,E_8,Accepted,High,PROD597,2012/4/19 13:09:15,1-708131711
Org line C,INDIA,in,Santosh,E_8,Completed,High,PROD597,2012/5/9 11:56:57,1-708131711
Org line A2,POLAND,pl,Tomasz,A2_1,Accepted,Medium,PROD756,2011/9/1 8:46:05,1-565807612
Org line A2,POLAND,pl,Tomasz,A2_1,Accepted,Medium,PROD756,2011/10/18 10:58:10,1-565807612
Org line A2,POLAND,pl,Tomasz,A2_1,Accepted,Medium,PROD756,2011/10/18 11:00:46,1-565807612
Org line A2,POLAND,pl,Tomasz,A2_1,Accepted,Medium,PROD756,2011/10/19 8:53:42,1-565807612
Org line A2,POLAND,pl,Daniel,A2_1,Accepted,Medium,PROD756,2011/11/24 11:18:42,1-565807612
Org line A2,POLAND,pl,Daniel,A2_1,Accepted,Medium,PROD756,2011/12/21 10:56:15,1-565807612
Org line A2,POLAND,pl,Daniel,A2_1,Completed,Medium,PROD756,2012/2/29 10:29:44,1-565807612
Org line C,Sweden,se,Praveen,E_10,Accepted,High,PROD802,2012/3/29 6:29:34,1-704650867
Org line C,Sweden,se,Praveen,E_10,Queued,High,PROD802,2012/3/29 6:38:26,1-704650867
Org line C,Sweden,se,Partha,E_10,Accepted,High,PROD802,2012/3/29 7:36:58,1-704650867
Org line C,Sweden,se,Martin,C_6,Queued,High,PROD802,2012/3/29 7:38:10,1-704650867
Org line C,Sweden,se,Pascal,C_6,Accepted,High,PROD802,2012/3/29 11:36:59,1-704650867
Org line C,Sweden,se,Pascal,C_6,Accepted,High,PROD802,2012/4/20 13:46:23,1-704650867
Org line C,Sweden,se,Pascal,C_6,Completed,High,PROD802,2012/5/4 12:51:55,1-704650867
Org line G4,Sweden,se,Eric,V3_2,Accepted,High,PROD374,2011/2/23 9:17:42,1-502353485
Org line G4,Sweden,se,Eric,V3_2,Accepted,High,PROD374,2011/5/4 6:18:17,1-502353485
Org line G4,Sweden,se,Eric,V3_2,Completed,High,PROD374,2012/3/7 11:28:01,1-502353485
Org line C,Sweden,in,Rakesh,E_10,Accepted,Medium,PROD154,2012/5/14 16:27:12,1-744812279
Org line C,Sweden,in,Rakesh,E_10,Completed,Medium,PROD154,2012/5/14 16:33:42,1-744812279
Org line A2,China,cn,Carrie,A2_2,Accepted,Medium,PROD753,2010/10/14 15:44:01,1-409309026
Org line A2,China,cn,Carrie,A2_2,Accepted,Medium,PROD753,2012/3/13 7:14:51,1-409309026
Org line A2,China,cn,Carrie,A2_2,Completed,Medium,PROD753,2012/3/13 7:16:12,1-409309026
Org line C,Sweden,in,Jitender,E_10,Accepted,High,PROD494,2012/1/9 9:19:06,1-636931254
Org line C,Sweden,in,Jitender,E_10,Accepted,High,PROD494,2012/1/9 9:21:20,1-636931254
Org line C,Sweden,in,Jitender,E_10,Accepted,High,PROD494,2012/1/9 10:44:21,1-636931254
Org line C,Sweden,in,Prasad,E_10,Queued,High,PROD494,2012/1/9 10:45:27,1-636931254
Org line C,Sweden,in,Jitender,E_10,Accepted,High,PROD494,2012/1/9 10:45:51,1-636931254
Org line C,Sweden,in,Prasad,E_10,Queued,High,PROD494,2012/1/9 10:46:05,1-636931254
Org line C,Sweden,in,Jitender,E_10,Accepted,High,PROD494,2012/1/9 10:46:41,1-636931254
Org line C,Sweden,in,Jitender,E_10,Completed,High,PROD494,2012/1/9 11:59:51,1-636931254
Org line C,Sweden,in,Jitender,E_10,Accepted,High,PROD494,2012/1/24 13:00:13,1-636931254
Org line C,Sweden,in,Prasad,E_10,Queued,High,PROD494,2012/1/24 13:05:59,1-636931254
Org line C,Sweden,in,Jitender,E_10,Accepted,High,PROD494,2012/1/24 13:06:00,1-636931254
Org line C,Sweden,in,Jitender,E_10,Accepted,High,PROD494,2012/1/24 13:07:11,1-636931254
Org line C,Sweden,in,Jitender,E_10,Completed,High,PROD494,2012/1/24 13:23:47,1-636931254
Org line C,Sweden,in,Jitender,E_10,Accepted,High,PROD494,2012/2/9 9:00:51,1-636931254
Org line C,Sweden,in,Prasad,E_10,Accepted,High,PROD494,2012/2/9 9:01:34,1-636931254
Org line C,Sweden,in,Jitender,E_10,Accepted,High,PROD494,2012/2/9 9:01:40,1-636931254
Org line C,Sweden,in,Jitender,E_10,Completed,High,PROD494,2012/2/9 9:14:43,1-636931254
Org line C,Sweden,in,Jitender,E_10,Accepted,High,PROD494,2012/2/9 10:35:52,1-636931254
Org line C,Sweden,in,Jitender,E_10,Completed,High,PROD494,2012/2/9 10:37:52,1-636931254
Org line C,INDIA,in,Asmita,C_6,Accepted,Medium,PROD671,2011/11/21 15:02:34,1-613364032
Org line C,INDIA,in,Asmita,C_6,Accepted,Medium,PROD671,2011/11/21 15:04:07,1-613364032
Org line C,INDIA,in,Asmita,C_6,Accepted,Medium,PROD671,2012/1/16 6:53:42,1-613364032
Org line C,France,in,Francois,C_6,Queued,Medium,PROD671,2012/2/21 5:53:58,1-613364032
Org line C,Belgium,in,Vincent,C_6,Accepted,Medium,PROD671,2012/2/21 6:40:48,1-613364032
Org line C,INDIA,in,-,E_7,Queued,Medium,PROD671,2012/2/21 10:11:30,1-613364032
Org line C,INDIA,in,Asmita,E_7,Accepted,Medium,PROD671,2012/2/27 10:04:23,1-613364032
Org line C,INDIA,in,Asmita,E_7,Completed,Medium,PROD671,2012/3/14 6:10:20,1-613364032
Org line C,Belgium,be,Peter,E_1,Accepted,High,PROD745,2011/9/28 9:10:15,1-578612990
Org line C,Belgium,be,Peter,E_1,Accepted,High,PROD745,2011/9/28 9:11:24,1-578612990
Org line C,Belgium,be,Peter,E_1,Queued,High,PROD745,2011/9/29 20:24:51,1-578612990
Org line C,Sweden,be,Patrik,E_1,Accepted,High,PROD745,2011/9/30 7:56:01,1-578612990
Org line C,Sweden,be,Jörgen,E_1,Accepted,High,PROD745,2011/10/13 12:29:22,1-578612990
Org line C,Sweden,be,Jörgen,E_1,Accepted,High,PROD745,2011/12/14 15:01:57,1-578612990
Org line C,Sweden,be,Jörgen,E_1,Completed,High,PROD745,2012/2/29 13:57:57,1-578612990
Org line C,Sweden,in,Jian,E_8,Accepted,Medium,PROD597,2012/3/9 12:06:22,1-695316021
Org line C,Sweden,in,Jian,E_8,Accepted,Medium,PROD597,2012/3/9 12:36:55,1-695316021
Org line C,Sweden,in,Jian,E_8,Completed,Medium,PROD597,2012/4/4 14:16:26,1-695316021
Org line C,Sweden,se,Jacob,C_6,Accepted,Medium,PROD660,2010/7/2 11:43:45,1-384097130
Org line C,Sweden,se,Jacob,C_6,Accepted,Medium,PROD660,2010/7/6 13:07:31,1-384097130
Org line C,Sweden,se,Mårten,E_10,Queued,Medium,PROD660,2010/7/22 7:34:35,1-384097130
Org line C,Sweden,se,Mårten,E_10,Queued,Medium,PROD660,2010/7/22 7:43:19,1-384097130
Org line C,Sweden,se,David,E_10,Accepted,Medium,PROD660,2010/7/22 7:43:20,1-384097130
Org line C,Sweden,se,David,C_6,Accepted,Medium,PROD660,2010/7/22 12:16:40,1-384097130
Org line C,Sweden,se,Mikael,C_6,Accepted,Medium,PROD660,2010/7/23 16:20:27,1-384097130
Org line C,Sweden,se,Per,C_6,Accepted,Medium,PROD660,2010/7/26 7:55:13,1-384097130
Org line C,Sweden,se,Mikael,C_6,Accepted,Medium,PROD660,2010/8/6 14:45:05,1-384097130
Org line C,Sweden,se,Jonas,C_6,Accepted,Medium,PROD660,2011/3/10 15:02:06,1-384097130
Org line C,Sweden,se,Jonas,C_6,Accepted,Medium,PROD660,2011/3/29 8:44:20,1-384097130
Org line C,Sweden,se,Jonas,C_6,Accepted,Medium,PROD660,2011/4/13 13:23:07,1-384097130
Org line C,Sweden,se,Mattias,C_6,Accepted,Medium,PROD660,2011/5/3 9:39:43,1-384097130
Org line C,Sweden,se,Jonny,C_6,Accepted,Medium,PROD660,2011/9/14 10:04:32,1-384097130
Org line C,Sweden,se,Erik,C_6,Accepted,Medium,PROD660,2011/12/27 8:22:53,1-384097130
Org line C,Sweden,se,Erik,C_6,Accepted,Medium,PROD660,2011/12/27 8:37:48,1-384097130
Org line C,Sweden,se,Erik,C_6,Completed,Medium,PROD660,2012/2/17 15:27:41,1-384097130
Org line C,Sweden,se,Leif,E_10,Queued,Major,PROD209,2012/2/14 8:48:36,1-672975080
Org line C,Belgium,se,Steve,E_10,Accepted,Major,PROD209,2012/2/14 13:47:11,1-672975080
Org line C,Belgium,se,Steve,E_10,Completed,Major,PROD209,2012/2/15 10:00:42,1-672975080
Org line G4,Sweden,br,Viktoria,E_10,Accepted,High,PROD266,2011/8/1 17:55:46,1-544595401
Org line G4,Sweden,br,Viktoria,E_10,Queued,High,PROD266,2011/8/1 18:16:28,1-544595401
Org line G4,Sweden,br,Helene,E_10,Accepted,High,PROD266,2011/12/6 9:13:26,1-544595401
Org line B,Brazil,br,Thiago,E_6,Accepted,High,PROD266,2012/2/9 12:04:00,1-544595401
Org line B,Brazil,br,Thiago,E_6,Completed,High,PROD266,2012/2/9 12:07:43,1-544595401
Org line A2,France,fr,Veronique,A2_5,Accepted,High,PROD230,2011/6/30 8:35:50,1-537902763
Org line A2,France,fr,Veronique,A2_5,Completed,High,PROD230,2012/1/12 10:46:25,1-537902763
Org line B,INDIA,in,Srinivasan,E_10,Accepted,Medium,PROD321,2011/10/21 4:03:08,1-591627239
Org line B,INDIA,in,Srinivasan,E_10,Queued,Medium,PROD321,2011/10/21 4:14:43,1-591627239
Org line B,INDIA,in,Rijin,E_10,Accepted,Medium,PROD321,2011/10/22 18:53:09,1-591627239
Org line B,INDIA,in,Rijin,E_10,Completed,Medium,PROD321,2012/1/18 11:52:17,1-591627239
Org line A2,INDIA,se,Minnie,A2_2,Queued,High,PROD191,2006/1/11 14:49:42,1-109135791
Org line A2,INDIA,se,Minnie,A2_2,Accepted,High,PROD191,2012/3/15 10:53:52,1-109135791
Org line A2,INDIA,se,Minnie,A2_2,Accepted,High,PROD191,2012/3/15 10:56:17,1-109135791
Org line A2,INDIA,se,Minnie,A2_2,Accepted,High,PROD191,2012/3/15 11:09:05,1-109135791
Org line A2,INDIA,se,Minnie,A2_2,Completed,High,PROD191,2012/3/15 11:11:33,1-109135791
Org line D,USA,us,Wallace,D_2,Accepted,Low,PROD618,2011/9/1 15:16:26,1-566096602
Org line D,USA,us,Wallace,D_2,Queued,Low,PROD618,2011/9/1 15:16:52,1-566096602
Org line D,Belgium,us,Wim,D_2,Accepted,Low,PROD618,2011/9/1 15:35:37,1-566096602
Org line D,Belgium,us,Wim,D_2,Completed,Low,PROD618,2012/3/23 9:52:02,1-566096602
Org line G4,Sweden,se,Ing-Marie,D_2,Queued,Medium,PROD821,2010/9/6 10:04:31,1-399013423
Org line G4,Sweden,se,Suresh,D_2,Accepted,Medium,PROD821,2012/1/26 13:01:35,1-399013423
Org line G4,Sweden,se,Suresh,D_2,Completed,Medium,PROD821,2012/1/26 13:02:31,1-399013423
Org line C,Sweden,be,Karin,C_1,Accepted,Medium,PROD816,2011/12/7 14:52:47,1-620705595
Org line C,Sweden,be,Karin,C_1,Completed,Medium,PROD816,2012/5/4 11:05:10,1-620705595
Org line A2,Sweden,se,Henrik,A2_2,Accepted,Low,PROD46,2009/10/26 13:47:10,1-329451027
Org line A2,Sweden,se,Henrik,A2_2,Unmatched,Low,PROD46,2009/10/27 8:57:26,1-329451027
Org line A2,Sweden,se,Henrik,A2_2,Queued,Low,PROD46,2010/3/2 12:44:22,1-329451027
Org line A2,POLAND,se,Katarzyna,A2_2,Accepted,Low,PROD46,2010/3/2 12:46:10,1-329451027
Org line A2,POLAND,se,Katarzyna,A2_2,Accepted,Low,PROD46,2010/3/2 12:46:18,1-329451027
Org line A2,POLAND,se,Damian,A2_2,Accepted,Low,PROD46,2011/4/11 7:10:20,1-329451027
Org line A2,POLAND,se,Katarzyna,A2_2,Accepted,Low,PROD46,2011/4/11 7:11:48,1-329451027
Org line A2,POLAND,se,Katarzyna,A2_2,Accepted,Low,PROD46,2011/11/28 7:21:27,1-329451027
Org line A2,POLAND,se,Katarzyna,A2_2,Accepted,Low,PROD46,2012/3/30 8:53:50,1-329451027
Org line A2,POLAND,se,Katarzyna,A2_2,Completed,Low,PROD46,2012/3/30 8:53:53,1-329451027
Org line C,France,se,Fabien,C_6,Accepted,High,PROD803,2012/2/3 17:03:02,1-658792860
Org line C,France,se,Fabien,C_6,Accepted,High,PROD803,2012/4/2 10:31:34,1-658792860
Org line C,France,se,Fabien,C_6,Completed,High,PROD803,2012/4/2 10:33:40,1-658792860
Org line A2,POLAND,pl,Grzegorz,A2_3,Accepted,Medium,PROD791,2011/11/4 15:13:21,1-602464818
Org line A2,POLAND,pl,Grzegorz,A2_3,Completed,Medium,PROD791,2012/4/23 11:37:01,1-602464818
Org line G4,Sweden,se,Samira,A2_3,Accepted,Medium,PROD448,2012/3/14 10:56:15,1-697366925
Org line G4,Sweden,se,Samira,A2_3,Completed,Medium,PROD448,2012/4/23 13:52:14,1-697366925
Org line G4,Sweden,se,Mikael,E_4,Accepted,Low,PROD374,2011/3/23 15:42:24,1-509892697
Org line G4,Sweden,se,Mikael,E_4,Accepted,Low,PROD374,2011/4/6 22:13:29,1-509892697
Org line G4,Sweden,se,Mikael,E_4,Completed,Low,PROD374,2012/1/23 16:30:27,1-509892697
Org line A2,POLAND,se,Katarzyna,A2_2,Accepted,Medium,PROD740,2010/3/8 8:17:56,1-358776870
Org line A2,POLAND,se,Katarzyna,A2_2,Accepted,Medium,PROD740,2010/3/8 8:19:32,1-358776870
Org line A2,POLAND,se,Katarzyna,A2_2,Completed,Medium,PROD740,2012/3/30 8:59:03,1-358776870
Org line A2,Sweden,se,Lena,A2_3,Accepted,Medium,PROD729,2010/7/15 8:35:37,1-386495623
Org line A2,Sweden,se,Lena,A2_3,Accepted,Medium,PROD729,2010/7/15 8:39:54,1-386495623
Org line A2,Sweden,se,Lena,A2_3,Completed,Medium,PROD729,2012/3/20 15:18:28,1-386495623
Org line B,INDIA,in,Maltesh,E_10,Accepted,Low,PROD209,2011/10/23 3:46:32,1-593022132
Org line B,INDIA,in,Maltesh,E_10,Completed,Low,PROD209,2012/1/9 0:29:49,1-593022132
Org line C,Sweden,in,Stefan,E_7,Accepted,Low,PROD677,2012/3/7 13:26:08,1-694464235
Org line C,Sweden,in,Stefan,E_7,Completed,Low,PROD677,2012/4/25 7:42:09,1-694464235
Org line A2,Sweden,se,Ulrika,A2_3,Queued,High,PROD234,2011/10/27 15:10:48,1-596676011
Org line A2,Sweden,se,Daniel,A2_3,Accepted,High,PROD234,2012/4/11 14:46:12,1-596676011
Org line A2,Sweden,se,Daniel,A2_3,Completed,High,PROD234,2012/4/11 14:46:34,1-596676011
Org line G3,USA,us,Carolyn,E_1,Accepted,Medium,PROD98,2011/4/5 11:43:11,1-513180623
Org line G3,USA,us,Carolyn,E_1,Queued,Medium,PROD98,2011/4/5 11:49:28,1-513180623
Org line G3,Sweden,us,Santhosh,E_1,Accepted,Medium,PROD98,2011/4/5 14:59:39,1-513180623
Org line G3,USA,us,Carolyn,E_1,Accepted,Medium,PROD98,2011/4/5 15:01:29,1-513180623
Org line G3,POLAND,us,Ewa,E_1,Accepted,Medium,PROD98,2012/1/10 10:01:19,1-513180623
Org line G3,POLAND,us,Ewa,E_1,Completed,Medium,PROD98,2012/1/10 11:21:57,1-513180623
Org line C,Sweden,se,Tomas,C_4,Accepted,Medium,PROD673,2012/2/13 12:37:00,1-672299434
Org line C,Sweden,se,Tomas,C_4,Accepted,Medium,PROD673,2012/2/13 21:43:09,1-672299434
Org line C,Sweden,se,Tomas,C_4,Completed,Medium,PROD673,2012/3/28 7:56:30,1-672299434
Org line A2,POLAND,pl,Adam,A2_1,Accepted,Medium,PROD756,2011/9/10 3:56:18,1-572730349
Org line A2,POLAND,pl,Adam,A2_1,Accepted,Medium,PROD756,2011/9/10 3:59:01,1-572730349
Org line A2,POLAND,pl,Adam,A2_1,Accepted,Medium,PROD756,2011/10/24 8:28:52,1-572730349
Org line A2,POLAND,pl,Miroslaw,A2_1,Accepted,Medium,PROD756,2012/5/23 14:48:45,1-572730349
Org line A2,POLAND,pl,Miroslaw,A2_1,Completed,Medium,PROD756,2012/5/23 14:51:16,1-572730349
Org line G4,Sweden,se,Gustav,A2_1,Accepted,Medium,PROD412,2011/10/26 15:28:06,1-595687232
Org line G4,Sweden,se,Gustav,A2_1,Accepted,Medium,PROD412,2011/11/1 8:25:19,1-595687232
Org line G4,Sweden,se,Jonas,A2_1,Accepted,Medium,PROD412,2011/11/1 8:26:11,1-595687232
Org line G4,Sweden,se,Marco,A2_1,Accepted,Medium,PROD412,2012/3/23 9:49:00,1-595687232
Org line G4,Sweden,se,Marco,A2_1,Completed,Medium,PROD412,2012/3/23 9:51:13,1-595687232
Org line C,Sweden,in,Aditi,E_10,Accepted,Medium,PROD802,2012/2/10 8:47:38,1-664730121
Org line C,Sweden,in,Aditi,E_10,Accepted,Medium,PROD802,2012/2/10 9:03:08,1-664730121
Org line C,Sweden,in,Aditi,E_10,Completed,Medium,PROD802,2012/2/17 13:38:15,1-664730121
Org line A2,Sweden,se,Daniel,A2_3,Accepted,Major,PROD655,2011/4/6 12:15:49,1-513767190
Org line A2,Sweden,se,Daniel,A2_3,Accepted,Major,PROD655,2012/3/28 11:13:09,1-513767190
Org line A2,Sweden,se,Daniel,A2_3,Completed,Major,PROD655,2012/4/4 7:28:32,1-513767190
