org:group,resource country,organization country,resource,org:role,activity,impact,product,timestamp,case
Org line B,THAILAND,cn,Kwewat,A2_1,Accepted,Low,PROD350,2012/1/6 5:25:12,1-619067777
Org line B,THAILAND,cn,Kwewat,A2_1,Completed,Low,PROD350,2012/1/6 5:26:16,1-619067777
Org line G3,USA,us,Carolyn,E_10,Accepted,Medium,PROD96,2011/11/1 14:05:49,1-599586617
Org line G3,USA,us,Carolyn,E_10,Queued,Medium,PROD96,2011/11/1 15:23:53,1-599586617
Org line G3,POLAND,us,Ewa,E_10,Accepted,Medium,PROD96,2012/1/9 12:20:00,1-599586617
Org line G3,POLAND,us,Ewa,E_10,Completed,Medium,PROD96,2012/1/30 11:29:11,1-599586617
Org line V2,Sweden,se,Suzanne,A2_4,Accepted,Medium,PROD631,2012/5/11 7:10:04,1-743923075
Org line V2,Sweden,se,Suzanne,A2_4,Completed,Medium,PROD631,2012/5/30 8:57:00,1-743923075
Org line V2,Sweden,se,Suzanne,A2_4,Accepted,Major,PROD615,2012/3/9 17:44:11,1-695616474
Org line V2,Sweden,se,Suzanne,A2_4,Completed,Major,PROD615,2012/4/11 8:59:01,1-695616474
Org line A2,POLAND,pl,Maria,A2_2,Accepted,Low,PROD355,2011/10/11 9:34:59,1-584612205
Org line A2,POLAND,pl,Maria,A2_2,Accepted,Low,PROD355,2011/10/11 9:36:26,1-584612205
Org line A2,POLAND,pl,Marta,A2_2,Accepted,Low,PROD355,2011/10/11 9:36:27,1-584612205
Org line A2,POLAND,pl,Marta,A2_2,Accepted,Low,PROD355,2011/10/12 11:31:55,1-584612205
Org line A2,POLAND,pl,Marta,A2_2,Completed,Low,PROD355,2012/1/18 11:49:16,1-584612205
Org line C,USA,us,Kymaria,V3_3,Queued,Major,PROD306,2012/1/26 18:30:56,1-653314473
Org line C,USA,us,Kymaria,V3_3,Accepted,Major,PROD306,2012/2/17 15:17:24,1-653314473
Org line C,USA,us,Kymaria,V3_3,Completed,Major,PROD306,2012/3/23 15:15:21,1-653314473
Org line A2,Sweden,se,Ann,A2_3,Accepted,Medium,PROD40,2010/4/1 7:13:49,1-364458525
Org line A2,Sweden,se,Ann,A2_3,Accepted,Medium,PROD40,2012/3/30 11:12:07,1-364458525
Org line A2,Sweden,se,Ann,A2_3,Accepted,Medium,PROD40,2012/3/30 11:12:14,1-364458525
Org line A2,Sweden,se,Ann,A2_3,Completed,Medium,PROD40,2012/3/30 11:18:11,1-364458525
Org line A2,POLAND,in,Bartlomiej,A2_2,Accepted,Medium,PROD471,2012/1/9 13:43:27,1-637222863
Org line A2,POLAND,in,Bartlomiej,A2_2,Accepted,Medium,PROD471,2012/1/9 13:44:50,1-637222863
Org line A2,POLAND,in,Bartlomiej,A2_2,Queued,Medium,PROD471,2012/1/9 13:51:23,1-637222863
Org line C,Sweden,in,Jitender,E_10,Accepted,Medium,PROD471,2012/1/9 13:59:22,1-637222863
Org line C,Sweden,in,Jitender,E_10,Completed,Medium,PROD471,2012/1/9 14:01:12,1-637222863
Org line A2,Sweden,se,Åsa,D_1,Accepted,High,PROD605,2011/12/13 17:51:50,1-623152702
Org line A2,Sweden,se,Åsa,D_1,Completed,High,PROD605,2012/4/19 9:09:47,1-623152702
Org line C,INDIA,se,Pai,E_7,Accepted,Medium,PROD671,2012/4/23 14:04:18,1-729635576
Org line C,INDIA,se,Pai,E_7,Completed,Medium,PROD671,2012/5/18 10:11:18,1-729635576
Org line C,Sweden,se,Vesa,C_6,Accepted,High,PROD805,2011/11/25 14:08:25,1-617049384
Org line C,Sweden,se,Vesa,C_6,Completed,High,PROD805,2012/1/23 9:11:18,1-617049384
Org line G4,Sweden,se,Joakim,A2_5,Accepted,High,PROD374,2010/7/8 2:50:41,1-385201933
Org line G4,Sweden,se,Joakim,A2_5,Queued,High,PROD374,2010/7/8 3:04:25,1-385201933
Org line G4,Sweden,se,Mikael,A2_5,Accepted,High,PROD374,2010/7/9 13:06:01,1-385201933
Org line G4,Sweden,se,Per,A2_5,Accepted,High,PROD374,2010/9/7 11:57:19,1-385201933
Org line G4,Sweden,se,Per,A2_5,Accepted,High,PROD374,2010/9/23 8:26:35,1-385201933
Org line G4,Sweden,se,Per,A2_5,Accepted,High,PROD374,2010/12/5 12:27:07,1-385201933
Org line G4,Sweden,se,Per,A2_5,Completed,High,PROD374,2012/1/26 10:39:55,1-385201933
Org line G4,Sweden,se,Håkan,A2_5,Accepted,Low,PROD374,2011/9/28 7:32:35,1-578579972
Org line G4,Sweden,se,Håkan,A2_5,Completed,Low,PROD374,2012/1/16 9:22:21,1-578579972
Org line C,USA,us,Robert,E_4,Accepted,Medium,PROD793,2012/2/13 13:06:44,1-672506739
Org line C,USA,us,Robert,E_4,Accepted,Medium,PROD793,2012/2/13 13:10:57,1-672506739
Org line C,USA,us,Robert,E_4,Queued,Medium,PROD793,2012/3/7 12:20:54,1-672506739
Org line C,Sweden,us,Vaibhav,E_4,Accepted,Medium,PROD793,2012/3/12 18:32:08,1-672506739
Org line C,INDIA,us,Amit,E_5,Queued,Medium,PROD793,2012/3/19 8:50:06,1-672506739
Org line C,INDIA,us,Hineesh,E_4,Accepted,Medium,PROD793,2012/4/10 11:33:37,1-672506739
Org line C,INDIA,us,Hineesh,E_4,Completed,Medium,PROD793,2012/4/10 11:36:46,1-672506739
Org line A2,Sweden,se,Lisbeth,A2_5,Accepted,Medium,PROD320,2012/2/15 15:58:48,1-675758444
Org line A2,Sweden,se,Lisbeth,A2_5,Completed,Medium,PROD320,2012/4/16 9:58:44,1-675758444
Org line C,France,fr,Sebastien,E_6,Accepted,Medium,PROD698,2012/4/2 8:42:20,1-706915611
Org line C,France,fr,Sebastien,E_6,Completed,Medium,PROD698,2012/5/14 8:06:59,1-706915611
Org line C,Sweden,in,Malin,E_10,Queued,Medium,PROD454,2012/3/13 11:43:31,1-696714411
Org line C,INDIA,in,Preeti,V3_2,Queued,Medium,PROD454,2012/3/13 11:48:03,1-696714411
Org line C,INDIA,in,Preeti,V3_2,Accepted,Medium,PROD454,2012/3/16 8:29:29,1-696714411
Org line C,INDIA,in,Preeti,V3_2,Completed,Medium,PROD454,2012/4/27 5:25:40,1-696714411
Org line G4,Sweden,se,Erik,V3_2,Accepted,Low,PROD108,2011/5/2 7:45:31,1-522222222
Org line G4,Sweden,se,Erik,V3_2,Completed,Low,PROD108,2012/2/27 13:31:45,1-522222222
Org line A2,France,fr,Veronique,A2_5,Accepted,High,PROD230,2011/4/21 7:37:44,1-519386144
Org line A2,France,fr,Veronique,A2_5,Completed,High,PROD230,2012/1/12 10:44:59,1-519386144
Org line A2,POLAND,pl,Jaroslaw,A2_1,Accepted,Medium,PROD756,2011/7/28 14:32:02,1-544020953
Org line A2,POLAND,pl,Jaroslaw,A2_1,Accepted,Medium,PROD756,2011/7/28 15:18:52,1-544020953
Org line A2,POLAND,pl,Kamil,A2_1,Accepted,Medium,PROD756,2011/8/4 13:10:22,1-544020953
Org line A2,POLAND,pl,Tomasz,A2_1,Accepted,Medium,PROD756,2011/8/18 21:51:05,1-544020953
Org line A2,POLAND,pl,Tomasz,A2_1,Accepted,Medium,PROD756,2011/8/29 14:15:31,1-544020953
Org line A2,POLAND,pl,Kamil,A2_1,Accepted,Medium,PROD756,2011/9/5 8:27:39,1-544020953
Org line A2,POLAND,pl,Kamil,A2_1,Accepted,Medium,PROD756,2011/9/5 12:24:28,1-544020953
Org line A2,POLAND,pl,Kamil,A2_1,Accepted,Medium,PROD756,2011/9/14 9:42:00,1-544020953
Org line A2,POLAND,pl,Kamil,A2_1,Completed,Medium,PROD756,2012/3/14 12:49:49,1-544020953
Org line C,Brazil,in,Alex,E_4,Accepted,Medium,PROD701,2011/10/11 22:06:58,1-584938329
Org line C,Brazil,in,Alex,E_4,Accepted,Medium,PROD701,2011/10/11 22:14:10,1-584938329
Org line C,Brazil,in,Alex,E_4,Accepted,Medium,PROD701,2012/1/6 10:31:28,1-584938329
Org line C,POLAND,in,Grzegorz,E_4,Accepted,Medium,PROD701,2012/1/12 13:12:37,1-584938329
Org line C,POLAND,in,Grzegorz,E_4,Completed,Medium,PROD701,2012/3/20 13:15:43,1-584938329
Org line G3,USA,us,Carolyn,E_4,Accepted,Medium,PROD96,2011/1/21 10:44:13,1-443637654
Org line G3,USA,us,Carolyn,E_4,Queued,Medium,PROD96,2011/1/21 10:49:53,1-443637654
Org line G3,Sweden,us,Padmanabha,E_4,Accepted,Medium,PROD96,2011/1/21 11:00:03,1-443637654
Org line G3,USA,us,Carolyn,E_4,Accepted,Medium,PROD96,2011/1/21 11:03:23,1-443637654
Org line G3,POLAND,us,Ewa,E_4,Accepted,Medium,PROD96,2012/2/3 16:52:12,1-443637654
Org line G3,POLAND,us,Ewa,E_4,Completed,Medium,PROD96,2012/2/3 17:54:14,1-443637654
Org line C,USA,fr,Robert,E_4,Accepted,High,PROD348,2011/9/27 7:38:17,1-578105842
Org line C,USA,fr,Robert,E_4,Queued,High,PROD348,2011/9/27 7:41:46,1-578105842
Org line C,INDIA,fr,Debashish,E_5,Accepted,High,PROD348,2011/9/28 1:53:29,1-578105842
Org line C,USA,fr,Robert,E_4,Queued,High,PROD348,2011/9/28 2:11:27,1-578105842
Org line C,France,fr,Laurent,E_4,Queued,High,PROD348,2011/9/28 9:49:58,1-578105842
Org line C,France,fr,Nicolas,E_4,Accepted,High,PROD348,2012/2/15 14:18:55,1-578105842
Org line C,France,fr,Nicolas,E_4,Completed,High,PROD348,2012/2/15 14:39:53,1-578105842
Org line A2,Sweden,se,Jörgen,A2_3,Accepted,High,PROD750,2012/4/20 15:32:44,1-728649379
Org line A2,Sweden,se,Jörgen,A2_3,Completed,High,PROD750,2012/4/20 15:47:59,1-728649379
Org line C,INDIA,us,Mahesh,E_8,Accepted,Medium,PROD476,2012/2/16 8:28:00,1-677811170
Org line C,INDIA,us,Mahesh,E_8,Queued,Medium,PROD476,2012/2/16 8:35:33,1-677811170
Org line C,Sweden,us,Radha,E_8,Accepted,Medium,PROD476,2012/2/16 10:23:45,1-677811170
Org line C,INDIA,us,MV,E_8,Accepted,Medium,PROD476,2012/2/16 10:23:56,1-677811170
Org line C,USA,us,William,E_1,Queued,Medium,PROD476,2012/2/16 10:28:50,1-677811170
Org line C,USA,us,William,C_1,Accepted,Medium,PROD476,2012/2/21 13:39:41,1-677811170
Org line C,Sweden,us,Ingemar,C_1,Accepted,Medium,PROD476,2012/2/21 13:40:22,1-677811170
Org line C,INDIA,us,Shaji,C_1,Accepted,Medium,PROD476,2012/3/13 7:57:12,1-677811170
Org line C,Sweden,us,Suresh,C_1,Accepted,Medium,PROD476,2012/3/13 7:57:38,1-677811170
Org line C,Sweden,us,Suresh,C_1,Accepted,Medium,PROD476,2012/3/15 15:39:19,1-677811170
Org line C,Sweden,us,Suresh,C_1,Completed,Medium,PROD476,2012/3/15 15:41:08,1-677811170
Org line C,USA,us,Joshua,E_4,Accepted,Medium,PROD436,2011/11/21 15:27:27,1-613412559
Org line C,USA,us,Joshua,E_4,Completed,Medium,PROD436,2012/1/6 17:59:13,1-613412559
Org line G3,USA,us,Carolyn,E_4,Accepted,Medium,PROD97,2011/2/18 10:21:02,1-499540955
Org line G3,USA,us,Carolyn,E_4,Queued,Medium,PROD97,2011/2/18 10:25:40,1-499540955
Org line G3,Sweden,us,Padmanabha,E_4,Accepted,Medium,PROD97,2011/2/18 10:38:02,1-499540955
Org line G3,USA,us,Carolyn,E_4,Accepted,Medium,PROD97,2011/2/18 10:39:05,1-499540955
Org line A2,Sweden,us,Hannes,A2_2,Queued,Medium,PROD97,2011/10/14 18:21:36,1-499540955
Org line A2,Sweden,us,Padmanabha,A2_2,Accepted,Medium,PROD97,2011/10/14 18:21:55,1-499540955
Org line A2,Sweden,us,Hemanth,A2_2,Accepted,Medium,PROD97,2011/10/14 18:22:02,1-499540955
Org line A2,Sweden,us,Hemanth,A2_2,Accepted,Medium,PROD97,2011/10/21 12:19:58,1-499540955
Org line G3,USA,us,Carolyn,A2_2,Queued,Medium,PROD97,2011/11/11 10:33:54,1-499540955
Org line G3,POLAND,us,Ewa,A2_2,Accepted,Medium,PROD97,2012/2/6 19:31:31,1-499540955
Org line G3,POLAND,us,Ewa,A2_2,Completed,Medium,PROD97,2012/2/6 19:34:44,1-499540955
Org line A2,Sweden,se,Madelaine,A2_1,Accepted,Medium,PROD715,2012/2/8 7:40:09,1-660648920
Org line A2,Sweden,se,Madelaine,A2_1,Accepted,Medium,PROD715,2012/2/8 8:14:24,1-660648920
Org line A2,Sweden,se,Madelaine,A2_1,Queued,Medium,PROD715,2012/2/8 8:55:29,1-660648920
Org line A2,Sweden,se,Kenneth,A2_1,Accepted,Medium,PROD715,2012/2/8 13:39:39,1-660648920
Org line C,INDIA,se,Varun,E_1,Accepted,Medium,PROD715,2012/2/29 12:30:59,1-660648920
Org line A2,Sweden,se,Madelaine,A2_1,Queued,Medium,PROD715,2012/2/29 12:33:53,1-660648920
Org line A2,Sweden,se,Kenneth,A2_1,Accepted,Medium,PROD715,2012/2/29 12:41:09,1-660648920
Org line A2,Sweden,se,Kenneth,A2_1,Accepted,Medium,PROD715,2012/4/4 13:41:44,1-660648920
Org line A2,Sweden,se,Kenneth,A2_1,Completed,Medium,PROD715,2012/4/25 12:05:42,1-660648920
Org line A2,USA,us,David,A2_3,Accepted,Medium,PROD231,2012/1/25 14:36:13,1-652270498
Org line A2,USA,us,David,A2_3,Completed,Medium,PROD231,2012/3/14 11:26:04,1-652270498
Org line A2,Sweden,se,Håkan,A2_4,Accepted,High,PROD337,2011/5/25 15:45:52,1-528755863
Org line A2,Sweden,se,Håkan,A2_4,Accepted,High,PROD337,2012/4/4 14:58:42,1-528755863
Org line A2,Sweden,se,Håkan,A2_4,Completed,High,PROD337,2012/4/4 15:00:12,1-528755863
Org line A2,Sweden,se,Agneta,A2_3,Accepted,Major,PROD153,2012/3/12 8:09:09,1-695946177
Org line A2,Sweden,se,Agneta,A2_3,Completed,Major,PROD153,2012/3/13 18:23:55,1-695946177
Org line G3,POLAND,us,Ewa,A2_3,Accepted,Medium,PROD96,2012/1/25 13:58:10,1-652259831
Org line G3,POLAND,us,Ewa,A2_3,Completed,Medium,PROD96,2012/1/25 14:00:59,1-652259831
Org line G3,USA,us,Carolyn,A2_5,Accepted,Medium,PROD98,2010/8/19 6:24:05,1-392812598
Org line G3,USA,us,Carolyn,A2_5,Queued,Medium,PROD98,2010/8/19 6:27:30,1-392812598
Org line G3,Sweden,us,Kannan,A2_5,Accepted,Medium,PROD98,2010/8/20 15:02:07,1-392812598
Org line G3,USA,us,Carolyn,A2_5,Accepted,Medium,PROD98,2010/8/20 15:02:16,1-392812598
Org line G3,POLAND,us,Ewa,A2_5,Accepted,Medium,PROD98,2012/1/4 15:58:37,1-392812598
Org line G3,POLAND,us,Ewa,A2_5,Completed,Medium,PROD98,2012/1/4 15:59:08,1-392812598
Org line V2,Sweden,se,Tomas,A2_5,Accepted,Medium,PROD61,2011/11/7 7:26:58,1-603563148
Org line V2,Sweden,se,Tomas,A2_5,Completed,Medium,PROD61,2012/1/9 11:27:06,1-603563148
Org line C,Sweden,se,Stefan,E_3,Accepted,Low,PROD385,2009/9/18 10:50:02,1-322581861
Org line C,Sweden,se,Stefan,E_3,Unmatched,Low,PROD385,2009/11/17 13:07:38,1-322581861
Org line C,Sweden,se,Stefan,E_3,Completed,Low,PROD385,2012/3/13 10:53:35,1-322581861
Org line C,INDIA,in,Amit,E_5,Accepted,Medium,PROD698,2011/12/15 15:29:31,1-624403918
Org line C,INDIA,in,Amit,E_5,Accepted,Medium,PROD698,2011/12/15 16:30:21,1-624403918
Org line C,INDIA,in,Amit,E_5,Queued,Medium,PROD698,2011/12/16 14:36:37,1-624403918
Org line C,INDIA,in,Irshad,E_5,Accepted,Medium,PROD698,2012/1/10 11:21:21,1-624403918
Org line C,Sweden,in,Prasad,E_10,Queued,Medium,PROD698,2012/1/10 12:26:31,1-624403918
Org line C,Sweden,in,Ashwani,E_10,Accepted,Medium,PROD698,2012/1/10 12:30:24,1-624403918
Org line C,Sweden,in,Manoj,E_10,Accepted,Medium,PROD698,2012/1/12 9:03:42,1-624403918
Org line C,Sweden,in,Manoj,E_10,Accepted,Medium,PROD698,2012/1/12 9:03:51,1-624403918
Org line C,Sweden,in,Manoj,E_10,Completed,Medium,PROD698,2012/3/15 14:45:21,1-624403918
Org line C,Sweden,in,Manoj,E_10,Accepted,Medium,PROD698,2012/3/15 14:45:30,1-624403918
Org line C,Sweden,in,Manoj,E_10,Completed,Medium,PROD698,2012/3/15 14:54:45,1-624403918
Org line C,Sweden,se,Per-Erik,E_1,Accepted,Major,PROD834,2011/12/7 23:59:32,1-620857518
Org line C,Sweden,se,Per-Erik,E_1,Completed,Major,PROD834,2012/3/15 9:21:05,1-620857518
Org line V11,United Kingdom,gb,James,E_1,Accepted,Medium,PROD158,2011/4/7 13:10:06,1-514311011
Org line V11,United Kingdom,gb,James,E_1,Accepted,Medium,PROD158,2012/4/24 13:15:41,1-514311011
Org line V11,United Kingdom,gb,James,E_1,Completed,Medium,PROD158,2012/4/24 13:15:43,1-514311011
Org line G4,Sweden,se,Tord,E_1,Accepted,Medium,PROD108,2010/8/18 12:00:14,1-392590655
Org line G4,Sweden,se,Tord,E_1,Completed,Medium,PROD108,2012/1/24 13:49:26,1-392590655
Org line C,Sweden,se,Curt,E_1,Accepted,Medium,PROD150,2011/9/23 9:06:06,1-577236636
Org line C,Sweden,se,Curt,E_1,Queued,Medium,PROD150,2011/9/23 9:06:56,1-577236636
Org line C,Sweden,se,Curt,E_1,Accepted,Medium,PROD150,2011/11/21 12:06:01,1-577236636
Org line C,Sweden,se,Curt,E_1,Completed,Medium,PROD150,2012/3/15 8:50:51,1-577236636
Org line C,Sweden,in,Bikshamaiah,E_8,Accepted,Medium,PROD597,2012/4/25 8:34:38,1-731792664
Org line C,Sweden,in,Bikshamaiah,E_8,Completed,Medium,PROD597,2012/4/25 9:24:33,1-731792664
Org line G4,Sweden,se,Erik,C_6,Accepted,Medium,PROD176,2012/2/14 9:46:27,1-673151866
Org line G4,Sweden,se,Erik,C_6,Completed,Medium,PROD176,2012/2/14 14:19:06,1-673151866
Org line A2,China,cn,Carrie,A2_2,Accepted,Medium,PROD753,2010/2/5 9:00:12,1-351869391
Org line A2,China,cn,Carrie,A2_2,Accepted,Medium,PROD753,2012/2/23 13:34:50,1-351869391
Org line A2,China,cn,Carrie,A2_2,Completed,Medium,PROD753,2012/2/23 13:37:00,1-351869391
Org line C,Sweden,in,Kamal,E_10,Accepted,Low,PROD802,2012/4/24 13:09:13,1-730923421
Org line C,Sweden,in,Kamal,E_10,Accepted,Low,PROD802,2012/4/24 13:09:47,1-730923421
Org line C,Sweden,in,Kamal,E_10,Completed,Low,PROD802,2012/5/10 15:56:14,1-730923421
Org line A2,Belgium,0,Joris,A2_4,Accepted,High,PROD604,2012/5/3 14:24:57,1-739606545
Org line A2,Belgium,0,Joris,A2_4,Completed,High,PROD604,2012/5/3 14:34:02,1-739606545
Org line C,INDIA,in,Amit,E_5,Accepted,Medium,PROD423,2011/11/11 3:57:04,1-606068287
Org line C,INDIA,in,Amit,E_5,Queued,Medium,PROD423,2011/11/11 3:58:52,1-606068287
Org line C,POLAND,in,Rafal,V3_2,Queued,Medium,PROD423,2011/11/13 4:23:39,1-606068287
Org line C,INDIA,in,Amit,E_5,Queued,Medium,PROD423,2011/12/1 7:16:48,1-606068287
Org line C,INDIA,in,Sreelesh,E_5,Accepted,Medium,PROD423,2012/1/4 13:00:38,1-606068287
Org line C,INDIA,in,Sreelesh,E_5,Accepted,Medium,PROD423,2012/1/4 13:00:42,1-606068287
Org line C,INDIA,in,Sreelesh,E_5,Completed,Medium,PROD423,2012/2/27 12:26:37,1-606068287
Org line C,France,us,Christophe,E_4,Accepted,High,PROD348,2012/3/9 10:06:55,1-695309312
Org line C,France,us,Christophe,E_4,Completed,High,PROD348,2012/5/23 13:46:18,1-695309312
Org line G4,Sweden,se,Tord,E_4,Accepted,Medium,PROD108,2010/12/16 8:28:03,1-430793848
Org line G4,Sweden,se,Tord,E_4,Completed,Medium,PROD108,2012/1/24 13:01:49,1-430793848
Org line C,Brazil,in,Adriano,E_4,Accepted,Low,PROD279,2012/3/19 18:39:17,1-699370863
Org line C,Brazil,in,Adriano,E_4,Completed,Low,PROD279,2012/3/28 16:26:13,1-699370863
Org line G3,POLAND,us,Ewa,E_4,Accepted,Medium,PROD97,2012/1/10 14:19:55,1-637954950
Org line G3,POLAND,us,Ewa,E_4,Completed,Medium,PROD97,2012/1/10 14:28:56,1-637954950
Org line C,Sweden,se,Tomas,C_6,Accepted,Medium,PROD660,2012/2/7 7:29:35,1-659922661
Org line C,Sweden,se,Tomas,C_6,Queued,Medium,PROD660,2012/2/8 7:44:29,1-659922661
Org line C,Sweden,se,Per,C_6,Accepted,Medium,PROD660,2012/2/8 16:56:25,1-659922661
Org line C,Sweden,se,Per,C_6,Accepted,Medium,PROD660,2012/2/8 17:08:21,1-659922661
Org line C,Sweden,se,Per,C_6,Accepted,Medium,PROD660,2012/3/14 11:09:09,1-659922661
Org line C,Sweden,se,Per,C_6,Completed,Medium,PROD660,2012/3/14 11:10:17,1-659922661
Org line G4,Sweden,se,Susanne,A2_3,Accepted,Medium,PROD633,2011/10/4 14:24:54,1-580981634
Org line G4,Sweden,se,Susanne,A2_3,Completed,Medium,PROD633,2012/1/17 8:11:19,1-580981634
Org line G3,POLAND,us,Ewa,C_6,Accepted,High,PROD97,2012/4/13 10:30:07,1-717801169
Org line G3,POLAND,us,Ewa,C_6,Completed,High,PROD97,2012/4/13 10:32:34,1-717801169
Org line G4,Sweden,se,Marlene,C_6,Accepted,Low,PROD32,2012/3/30 9:48:22,1-705821921
Org line G4,Sweden,se,Marlene,C_6,Completed,Low,PROD32,2012/3/30 9:49:09,1-705821921
Org line A2,France,fr,Veronique,A2_5,Accepted,Medium,PROD230,2011/3/18 13:50:57,1-508825032
Org line A2,France,fr,Veronique,A2_5,Completed,Medium,PROD230,2012/1/12 10:47:22,1-508825032
Org line C,Sweden,se,Dan,C_6,Accepted,Major,PROD214,2012/1/13 9:45:27,1-641104060
Org line C,Sweden,se,Dan,C_6,Queued,Major,PROD214,2012/1/13 10:32:14,1-641104060
Org line C,Sweden,se,Dan,C_6,Accepted,Major,PROD214,2012/3/2 9:15:13,1-641104060
Org line C,Sweden,se,Dan,C_6,Completed,Major,PROD214,2012/3/2 9:30:45,1-641104060
Org line G3,USA,us,Carolyn,A2_5,Accepted,Medium,PROD97,2011/4/5 8:51:29,1-513032417
Org line G3,USA,us,Carolyn,A2_5,Queued,Medium,PROD97,2011/4/5 8:57:11,1-513032417
Org line G3,Sweden,us,Santhosh,A2_5,Accepted,Medium,PROD97,2011/4/5 9:55:16,1-513032417
Org line G3,USA,us,Carolyn,A2_5,Accepted,Medium,PROD97,2011/4/5 9:56:25,1-513032417
Org line G3,POLAND,us,Ewa,A2_5,Accepted,Medium,PROD97,2012/2/6 20:34:32,1-513032417
Org line G3,POLAND,us,Ewa,A2_5,Completed,Medium,PROD97,2012/2/6 20:35:30,1-513032417
Org line C,INDIA,br,Pranesh,E_8,Accepted,Medium,PROD476,2011/7/11 9:07:04,1-540408651
Org line C,INDIA,br,Pranesh,E_8,Queued,Medium,PROD476,2011/7/11 9:07:58,1-540408651
Org line C,INDIA,br,Nagaraj,E_8,Accepted,Medium,PROD476,2011/7/11 9:10:03,1-540408651
Org line C,Brazil,br,Ricardo,E_8,Accepted,Medium,PROD476,2011/7/11 9:10:18,1-540408651
Org line B,Brazil,br,Thiago,E_6,Accepted,Medium,PROD476,2012/1/25 18:40:05,1-540408651
Org line B,Brazil,br,Thiago,E_6,Completed,Medium,PROD476,2012/1/25 18:43:14,1-540408651
Org line C,Sweden,se,Mica,C_6,Accepted,Medium,PROD661,2012/1/25 11:42:10,1-652112015
Org line C,Sweden,se,Mica,C_6,Queued,Medium,PROD661,2012/1/25 11:48:44,1-652112015
Org line C,USA,se,Robert,E_4,Queued,Medium,PROD661,2012/1/25 12:13:48,1-652112015
Org line C,Sweden,se,Roland,E_4,Accepted,Medium,PROD661,2012/1/26 8:24:25,1-652112015
Org line C,Sweden,se,Tomas,C_6,Queued,Medium,PROD661,2012/1/26 8:26:06,1-652112015
Org line C,Sweden,se,Kenneth,C_6,Accepted,Medium,PROD661,2012/1/26 8:31:23,1-652112015
Org line C,Sweden,se,Kenneth,C_6,Completed,Medium,PROD661,2012/2/9 8:48:06,1-652112015
Org line A2,Sweden,se,Jörgen,A2_2,Accepted,Major,PROD182,2012/4/24 13:46:35,1-730961258
Org line A2,Sweden,se,Jörgen,A2_2,Completed,Major,PROD182,2012/5/8 6:38:40,1-730961258
Org line A2,Sweden,se,Linda,A2_3,Accepted,Low,PROD829,2011/2/10 7:09:38,1-494629702
Org line A2,Sweden,se,Linda,A2_3,Accepted,Low,PROD829,2012/2/8 13:39:15,1-494629702
Org line A2,Sweden,se,Linda,A2_3,Completed,Low,PROD829,2012/2/8 13:41:05,1-494629702
Org line A2,POLAND,be,Rafal,A2_1,Accepted,Medium,PROD715,2012/2/9 14:44:33,1-663582660
Org line A2,POLAND,be,Rafal,A2_1,Queued,Medium,PROD715,2012/2/22 8:00:03,1-663582660
Org line A2,POLAND,be,Mariusz,A2_1,Accepted,Medium,PROD715,2012/2/22 10:17:49,1-663582660
Org line C,Belgium,be,Alain,E_1,Queued,Medium,PROD715,2012/2/22 12:46:10,1-663582660
Org line C,INDIA,be,Venkatarami Reddy,E_1,Accepted,Medium,PROD715,2012/2/23 8:13:35,1-663582660
Org line C,INDIA,be,Venkatarami Reddy,E_1,Completed,Medium,PROD715,2012/2/23 8:14:16,1-663582660
Org line V2,Sweden,se,Suzanne,E_4,Accepted,Medium,PROD615,2011/9/30 13:56:38,1-579517011
Org line V2,Sweden,se,Suzanne,E_4,Accepted,Medium,PROD615,2012/1/19 16:16:24,1-579517011
Org line V2,Sweden,se,Suzanne,E_4,Completed,Medium,PROD615,2012/4/11 9:02:18,1-579517011
Org line G4,Sweden,se,Torbjörn,E_4,Accepted,Low,PROD397,2011/10/18 10:06:35,1-589099869
Org line G4,Sweden,se,Torbjörn,E_4,Completed,Low,PROD397,2012/1/9 12:54:21,1-589099869
Org line C,Sweden,se,Daniel,C_6,Accepted,Major,PROD683,2012/2/7 11:44:43,1-660054568
Org line C,Sweden,se,Daniel,C_6,Completed,Major,PROD683,2012/3/7 10:52:21,1-660054568
Org line C,INDIA,us,Hineesh,E_4,Accepted,Medium,PROD793,2011/9/30 2:22:34,1-579250167
Org line C,INDIA,us,Hineesh,E_4,Accepted,Medium,PROD793,2012/1/5 20:58:23,1-579250167
Org line C,INDIA,us,Hineesh,E_4,Completed,Medium,PROD793,2012/4/12 12:37:07,1-579250167
Org line C,Sweden,se,Håkan,E_6,Accepted,Medium,PROD412,2012/2/2 13:53:09,1-658022616
Org line C,Sweden,se,Håkan,E_6,Completed,Medium,PROD412,2012/3/13 7:19:47,1-658022616
Org line G3,USA,us,Carolyn,E_6,Accepted,Medium,PROD96,2010/5/25 11:27:54,1-375646314
Org line G3,USA,us,Carolyn,E_6,Queued,Medium,PROD96,2010/5/25 11:32:07,1-375646314
Org line G3,Sweden,us,Kannan,E_6,Accepted,Medium,PROD96,2010/5/25 11:55:40,1-375646314
Org line G3,USA,us,Carolyn,E_6,Accepted,Medium,PROD96,2010/5/25 11:55:45,1-375646314
Org line G3,POLAND,us,Ewa,E_6,Accepted,Medium,PROD96,2012/2/4 7:44:05,1-375646314
Org line G3,POLAND,us,Ewa,E_6,Completed,Medium,PROD96,2012/2/4 7:46:33,1-375646314
