case,activity,timestamp,resource,Att1,Att2,Att3,Att4,Att5,Att6,Att7,Att8,Att9
593,Resolve ticket,2013/12/11 14:48:08,Value 18,Value 1,Value 64,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
593,Closed,2013/12/26 14:48:27,Value 3,Value 1,Value 64,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1172,Assign seriousness,2012/3/19 10:50:29,Value 1,Value 1,Value 88,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1172,Take in charge ticket,2012/3/29 14:18:31,Value 2,Value 1,Value 88,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1172,Wait,2012/4/2 7:52:47,Value 2,Value 1,Value 88,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1172,Resolve ticket,2012/4/2 9:05:06,Value 2,Value 1,Value 88,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1172,Closed,2012/4/19 12:10:39,Value 5,Value 1,Value 88,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3129,Assign seriousness,2012/2/21 14:56:34,Value 2,Value 1,Value 150,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
3129,Take in charge ticket,2012/2/22 8:38:57,Value 2,Value 1,Value 150,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
3129,Resolve ticket,2012/3/14 10:36:17,Value 2,Value 1,Value 150,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
3129,Closed,2012/3/29 9:36:35,Value 5,Value 1,Value 150,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
1343,Assign seriousness,2012/5/29 15:40:26,Value 1,Value 1,Value 22,Value 15,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1343,Take in charge ticket,2012/5/30 14:46:28,Value 1,Value 1,Value 22,Value 15,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1343,Wait,2012/5/31 10:43:47,Value 9,Value 1,Value 22,Value 15,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1343,Resolve ticket,2012/5/31 13:18:43,Value 9,Value 1,Value 22,Value 15,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1343,Closed,2012/7/15 8:21:11,Value 5,Value 1,Value 22,Value 15,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1542,Assign seriousness,2010/9/20 15:49:31,Value 7,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
1542,Take in charge ticket,2010/9/22 15:22:24,Value 11,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
1542,Resolve ticket,2010/9/22 15:24:06,Value 11,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
1542,Closed,2010/11/3 16:50:25,Value 5,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
2344,Assign seriousness,2012/3/5 10:08:35,Value 1,Value 1,Value 38,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2344,Take in charge ticket,2012/3/5 13:31:38,Value 13,Value 1,Value 38,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2344,Resolve ticket,2012/3/5 15:33:16,Value 13,Value 1,Value 38,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2344,Closed,2012/4/5 9:10:22,Value 5,Value 1,Value 38,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1483,Assign seriousness,2012/5/22 7:02:11,Value 1,Value 1,Value 196,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
1483,Take in charge ticket,2012/5/23 8:06:15,Value 9,Value 1,Value 196,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
1483,Resolve ticket,2012/5/24 8:27:18,Value 4,Value 1,Value 196,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
1483,Closed,2012/7/14 7:11:12,Value 5,Value 1,Value 196,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
1337,Assign seriousness,2011/9/16 13:19:34,Value 1,Value 1,Value 16,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1337,Take in charge ticket,2011/10/11 14:12:12,Value 2,Value 1,Value 16,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1337,Resolve ticket,2011/10/11 14:12:58,Value 2,Value 1,Value 16,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1337,Closed,2011/10/26 14:14:06,Value 5,Value 1,Value 16,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1922,Assign seriousness,2012/7/17 7:15:53,Value 1,Value 1,Value 113,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1922,Take in charge ticket,2012/7/18 14:19:03,Value 2,Value 1,Value 113,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1922,Resolve ticket,2012/8/20 9:49:46,Value 2,Value 1,Value 113,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1922,Closed,2012/9/4 9:50:00,Value 3,Value 1,Value 113,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4161,Assign seriousness,2013/6/11 10:31:42,Value 14,Value 1,Value 1,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4161,Take in charge ticket,2013/6/24 7:40:53,Value 2,Value 1,Value 1,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4161,Resolve ticket,2013/6/27 9:26:19,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4161,Closed,2013/7/12 9:26:38,Value 3,Value 1,Value 1,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
644,Take in charge ticket,2012/2/7 13:29:09,Value 1,Value 1,Value 66,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
644,Resolve ticket,2012/2/14 16:38:48,Value 9,Value 1,Value 66,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
644,Closed,2012/3/22 13:30:29,Value 5,Value 1,Value 66,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2002,Assign seriousness,2012/5/14 9:34:55,Value 9,Value 1,Value 251,Value 5,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2002,Take in charge ticket,2012/5/14 9:35:26,Value 9,Value 1,Value 251,Value 5,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2002,Resolve ticket,2012/5/31 8:32:41,Value 2,Value 1,Value 251,Value 5,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2002,Closed,2012/6/21 7:58:00,Value 5,Value 1,Value 251,Value 5,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3589,Assign seriousness,2010/9/9 15:41:44,Value 9,Value 1,Value 16,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3589,Take in charge ticket,2010/9/17 7:32:12,Value 2,Value 1,Value 16,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3589,Resolve ticket,2010/9/17 8:16:57,Value 2,Value 1,Value 16,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3589,Closed,2010/10/23 15:50:56,Value 5,Value 1,Value 16,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1268,Assign seriousness,2011/11/23 10:44:05,Value 9,Value 1,Value 28,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
1268,Resolve ticket,2011/11/23 10:45:05,Value 9,Value 1,Value 28,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
1268,Closed,2011/12/30 10:50:38,Value 5,Value 1,Value 28,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
4328,Assign seriousness,2012/7/20 15:36:36,Value 13,Value 1,Value 100,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
4328,Take in charge ticket,2012/7/24 7:13:51,Value 6,Value 1,Value 100,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
4328,Resolve ticket,2012/7/26 13:23:24,Value 6,Value 1,Value 100,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
4328,Closed,2012/9/2 15:40:50,Value 5,Value 1,Value 100,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
4508,Assign seriousness,2012/4/4 9:39:57,Value 9,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
4508,Take in charge ticket,2012/4/4 12:39:31,Value 6,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
4508,Resolve ticket,2012/4/4 13:06:48,Value 6,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
4508,Closed,2012/6/2 9:40:36,Value 5,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
278,Assign seriousness,2010/5/24 12:55:50,Value 2,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
278,Wait,2010/5/25 15:38:49,Value 12,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
278,Take in charge ticket,2010/6/16 8:46:50,Value 2,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
278,Wait,2010/6/16 8:47:04,Value 2,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
278,Take in charge ticket,2010/6/21 15:04:47,Value 16,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
278,Resolve ticket,2010/6/22 12:27:44,Value 6,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
278,Closed,2010/7/7 12:27:55,Value 5,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
2931,Assign seriousness,2013/6/7 9:27:10,Value 14,Value 1,Value 63,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2931,Take in charge ticket,2013/6/7 9:27:28,Value 14,Value 1,Value 63,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2931,Wait,2013/6/7 9:28:42,Value 14,Value 1,Value 63,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2931,Require upgrade,2013/6/21 7:27:17,Value 2,Value 1,Value 63,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2931,Resolve ticket,2013/7/10 7:26:06,Value 9,Value 1,Value 63,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2931,Resolve ticket,2013/7/10 7:26:06,Value 9,Value 1,Value 63,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2931,Closed,2013/7/25 7:26:19,Value 3,Value 1,Value 63,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1386,Assign seriousness,2013/1/24 16:19:28,Value 13,Value 1,Value 290,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1386,Take in charge ticket,2013/2/6 8:11:01,Value 2,Value 1,Value 290,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1386,Resolve ticket,2013/2/11 9:26:51,Value 2,Value 1,Value 290,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1386,Resolve ticket,2013/2/11 9:26:52,Value 2,Value 1,Value 290,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1386,Closed,2013/2/26 9:27:06,Value 3,Value 1,Value 290,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3430,Assign seriousness,2012/5/9 7:06:33,Value 1,Value 1,Value 43,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3430,Take in charge ticket,2012/5/9 7:15:34,Value 13,Value 1,Value 43,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3430,Resolve ticket,2012/5/11 13:51:10,Value 13,Value 1,Value 43,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3430,Closed,2012/6/9 7:10:58,Value 5,Value 1,Value 43,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4502,Assign seriousness,2011/4/19 9:07:12,Value 8,Value 1,Value 190,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
4502,Take in charge ticket,2011/4/19 9:07:42,Value 8,Value 1,Value 190,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
4502,Resolve ticket,2011/4/19 12:58:39,Value 6,Value 1,Value 190,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
4502,Closed,2011/6/10 9:10:28,Value 5,Value 1,Value 190,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
3782,Assign seriousness,2011/12/5 14:52:45,Value 1,Value 1,Value 100,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
3782,Assign seriousness,2011/12/7 17:10:17,Value 16,Value 1,Value 100,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
3782,Take in charge ticket,2011/12/12 8:42:25,Value 4,Value 1,Value 100,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
3782,Resolve ticket,2011/12/19 9:26:10,Value 6,Value 1,Value 100,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
3782,Closed,2012/1/20 15:00:31,Value 5,Value 1,Value 100,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
2405,Assign seriousness,2010/8/20 13:14:31,Value 6,Value 1,Value 310,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2405,Take in charge ticket,2010/8/27 9:05:56,Value 6,Value 1,Value 310,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2405,Resolve ticket,2010/9/22 13:56:53,Value 6,Value 1,Value 310,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2405,Closed,2010/10/7 13:56:58,Value 5,Value 1,Value 310,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1294,Assign seriousness,2011/9/15 12:26:09,Value 1,Value 1,Value 78,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1294,Take in charge ticket,2011/9/20 9:37:07,Value 13,Value 1,Value 78,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1294,Resolve ticket,2011/9/20 15:19:21,Value 13,Value 1,Value 78,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1294,Closed,2011/10/18 12:31:11,Value 5,Value 1,Value 78,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4299,Assign seriousness,2011/12/27 15:52:34,Value 1,Value 1,Value 19,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4299,Take in charge ticket,2011/12/27 16:53:23,Value 1,Value 1,Value 19,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4299,Resolve ticket,2011/12/28 14:37:21,Value 1,Value 1,Value 19,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4299,Resolve ticket,2011/12/28 14:37:22,Value 1,Value 1,Value 19,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4299,Closed,2012/1/27 16:00:36,Value 5,Value 1,Value 19,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3116,Assign seriousness,2010/4/15 7:49:20,Value 2,Value 1,Value 16,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3116,Take in charge ticket,2010/4/15 7:51:40,Value 2,Value 1,Value 16,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3116,Resolve ticket,2010/4/15 7:51:55,Value 2,Value 1,Value 16,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3116,Closed,2010/5/29 7:51:02,Value 5,Value 1,Value 16,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2658,Assign seriousness,2010/11/17 10:26:38,Value 2,Value 1,Value 9,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2658,Take in charge ticket,2010/11/17 16:26:46,Value 2,Value 1,Value 9,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2658,Resolve ticket,2010/11/17 16:27:53,Value 2,Value 1,Value 9,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2658,Take in charge ticket,2010/11/19 10:15:36,Value 14,Value 1,Value 9,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2658,Resolve ticket,2010/11/19 10:16:35,Value 14,Value 1,Value 9,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2658,Closed,2010/12/18 10:30:40,Value 5,Value 1,Value 9,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2199,Assign seriousness,2010/3/30 9:06:52,Value 16,Value 1,Value 8,Value 3,Value 6,Value 1,Value 2,Value 2,Value 3,Value 3
2199,Take in charge ticket,2010/3/30 9:08:51,Value 16,Value 1,Value 8,Value 3,Value 6,Value 1,Value 2,Value 2,Value 3,Value 3
2199,Wait,2010/3/30 13:07:34,Value 16,Value 1,Value 8,Value 3,Value 6,Value 1,Value 2,Value 2,Value 3,Value 3
2199,Take in charge ticket,2010/3/30 14:25:46,Value 16,Value 1,Value 8,Value 3,Value 6,Value 1,Value 2,Value 2,Value 3,Value 3
2199,Resolve ticket,2010/3/30 14:25:57,Value 16,Value 1,Value 8,Value 3,Value 6,Value 1,Value 2,Value 2,Value 3,Value 3
2199,Closed,2010/4/30 9:10:24,Value 5,Value 1,Value 8,Value 3,Value 6,Value 1,Value 2,Value 2,Value 3,Value 3
4033,Assign seriousness,2010/9/13 14:53:41,Value 19,Value 1,Value 100,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
4033,Take in charge ticket,2010/9/22 15:43:05,Value 11,Value 1,Value 100,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
4033,Resolve ticket,2010/9/22 15:45:26,Value 11,Value 1,Value 100,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
4033,Closed,2010/10/27 15:00:24,Value 5,Value 1,Value 100,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
3764,Assign seriousness,2012/7/23 7:28:56,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3764,Take in charge ticket,2012/7/24 12:15:16,Value 4,Value 1,Value 1,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3764,Resolve ticket,2012/7/24 13:35:31,Value 4,Value 1,Value 1,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3764,Closed,2012/9/7 7:30:19,Value 5,Value 1,Value 1,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4334,Assign seriousness,2012/3/15 13:24:42,Value 1,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
4334,Take in charge ticket,2012/3/16 8:13:04,Value 6,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
4334,Resolve ticket,2012/4/6 13:09:45,Value 6,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
4334,Closed,2012/4/21 13:10:04,Value 5,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
2539,Assign seriousness,2012/7/20 8:01:43,Value 4,Value 1,Value 1,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2539,Take in charge ticket,2012/7/20 9:08:19,Value 4,Value 1,Value 1,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2539,Resolve ticket,2012/8/6 10:59:52,Value 4,Value 1,Value 1,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2539,Closed,2012/9/6 8:10:25,Value 5,Value 1,Value 1,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2409,Assign seriousness,2012/3/19 15:20:19,Value 1,Value 1,Value 17,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2409,Resolve ticket,2012/3/19 15:53:17,Value 9,Value 1,Value 17,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2409,Resolve ticket,2012/3/19 15:53:18,Value 9,Value 1,Value 17,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2409,Closed,2012/4/19 14:30:30,Value 5,Value 1,Value 17,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3763,Assign seriousness,2012/3/8 13:22:34,Value 1,Value 1,Value 162,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3763,Take in charge ticket,2012/3/9 16:56:02,Value 9,Value 1,Value 162,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3763,Resolve ticket,2012/3/12 10:58:16,Value 9,Value 1,Value 162,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3763,Closed,2012/4/15 12:30:55,Value 5,Value 1,Value 162,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2924,Assign seriousness,2011/5/18 14:50:17,Value 8,Value 1,Value 224,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2924,Assign seriousness,2011/5/18 14:52:31,Value 8,Value 1,Value 224,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2924,Take in charge ticket,2011/5/18 14:55:07,Value 8,Value 1,Value 224,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2924,Resolve ticket,2011/5/19 7:24:35,Value 8,Value 1,Value 224,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2924,Closed,2011/7/1 15:00:32,Value 5,Value 1,Value 224,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2309,Assign seriousness,2010/7/14 12:59:42,Value 19,Value 1,Value 322,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2309,Assign seriousness,2010/7/16 9:38:44,Value 2,Value 1,Value 322,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2309,Take in charge ticket,2010/7/20 14:17:15,Value 2,Value 1,Value 322,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2309,Resolve ticket,2010/7/20 15:49:34,Value 2,Value 1,Value 322,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2309,Closed,2010/8/14 13:00:19,Value 5,Value 1,Value 322,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
996,Assign seriousness,2010/12/23 13:51:43,Value 8,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
996,Take in charge ticket,2010/12/27 8:09:54,Value 6,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
996,Resolve ticket,2011/1/14 9:31:54,Value 6,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
996,Closed,2011/1/29 9:32:10,Value 5,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
1534,Assign seriousness,2010/1/13 13:09:31,Value 2,Value 1,Value 176,Value 3,Value 4,Value 1,Value 2,Value 1,Value 3,Value 3
1534,Take in charge ticket,2010/1/26 9:50:48,Value 2,Value 1,Value 176,Value 3,Value 4,Value 1,Value 2,Value 1,Value 3,Value 3
1534,Resolve ticket,2010/1/26 9:50:55,Value 2,Value 1,Value 176,Value 3,Value 4,Value 1,Value 2,Value 1,Value 3,Value 3
1534,Closed,2010/2/13 13:10:27,Value 5,Value 1,Value 176,Value 3,Value 4,Value 1,Value 2,Value 1,Value 3,Value 3
1534,Closed,2010/2/13 13:10:27,Value 5,Value 1,Value 176,Value 3,Value 4,Value 1,Value 2,Value 1,Value 3,Value 3
2717,Assign seriousness,2010/9/16 16:37:47,Value 14,Value 1,Value 66,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2717,Take in charge ticket,2010/9/16 16:38:01,Value 14,Value 1,Value 66,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2717,Resolve ticket,2010/9/16 16:38:13,Value 14,Value 1,Value 66,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2717,Closed,2010/10/30 16:00:56,Value 5,Value 1,Value 66,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2278,Assign seriousness,2011/9/27 13:05:25,Value 1,Value 1,Value 261,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2278,Assign seriousness,2011/9/28 15:27:46,Value 2,Value 1,Value 261,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2278,Resolve ticket,2011/9/28 15:28:18,Value 2,Value 1,Value 261,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2278,Closed,2011/10/28 13:10:38,Value 5,Value 1,Value 261,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2745,Insert ticket,2010/4/7 8:55:57,Value 15,Value 1,Value 22,Value 3,Value 3,Value 1,Value 2,Value 1,Value 3,Value 1
2745,Assign seriousness,2010/4/7 8:57:25,Value 15,Value 1,Value 22,Value 3,Value 3,Value 1,Value 2,Value 1,Value 3,Value 1
2745,Take in charge ticket,2010/4/7 9:15:58,Value 2,Value 1,Value 22,Value 3,Value 3,Value 1,Value 2,Value 1,Value 3,Value 1
2745,Resolve ticket,2010/4/7 9:16:03,Value 2,Value 1,Value 22,Value 3,Value 3,Value 1,Value 2,Value 1,Value 3,Value 1
2745,Take in charge ticket,2010/4/26 13:47:40,Value 2,Value 1,Value 22,Value 3,Value 3,Value 1,Value 2,Value 1,Value 3,Value 1
2745,Resolve ticket,2010/4/29 13:03:14,Value 2,Value 1,Value 22,Value 3,Value 3,Value 1,Value 2,Value 1,Value 3,Value 1
2745,Resolve ticket,2010/4/29 13:03:15,Value 2,Value 1,Value 22,Value 3,Value 3,Value 1,Value 2,Value 1,Value 3,Value 1
2745,Closed,2010/5/14 13:03:32,Value 5,Value 1,Value 22,Value 3,Value 3,Value 1,Value 2,Value 1,Value 3,Value 1
4327,Assign seriousness,2010/4/21 15:42:16,Value 2,Value 1,Value 174,Value 3,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
4327,Take in charge ticket,2010/4/22 9:24:30,Value 2,Value 1,Value 174,Value 3,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
4327,Wait,2010/4/23 7:22:48,Value 2,Value 1,Value 174,Value 3,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
4327,Take in charge ticket,2010/4/28 10:17:11,Value 2,Value 1,Value 174,Value 3,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
4327,Wait,2010/4/28 11:04:00,Value 2,Value 1,Value 174,Value 3,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
4327,Take in charge ticket,2010/5/11 10:01:21,Value 2,Value 1,Value 174,Value 3,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
4327,Resolve ticket,2010/5/11 10:01:26,Value 2,Value 1,Value 174,Value 3,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
4327,Closed,2010/5/26 10:01:40,Value 5,Value 1,Value 174,Value 3,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
