case,activity,timestamp,resource,Att1,Att2,Att3,Att4,Att5,Att6,Att7,Att8,Att9
955,Take in charge ticket,2011/10/4 13:03:28,Value 2,Value 1,Value 10,Value 2,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
955,Resolve ticket,2011/10/4 13:40:52,Value 2,Value 1,Value 10,Value 2,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
955,Closed,2011/11/25 13:30:24,Value 5,Value 1,Value 10,Value 2,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
889,Assign seriousness,2010/10/4 9:20:47,Value 2,Value 1,Value 227,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
889,Assign seriousness,2010/10/4 9:21:28,Value 2,Value 1,Value 227,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
889,Take in charge ticket,2010/10/4 9:53:48,Value 2,Value 1,Value 227,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
889,Resolve ticket,2010/10/6 10:38:21,Value 7,Value 1,Value 227,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
889,Closed,2010/11/17 10:31:57,Value 5,Value 1,Value 227,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1497,Assign seriousness,2012/7/17 10:41:41,Value 1,Value 1,Value 16,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1497,Resolve ticket,2012/7/18 14:59:06,Value 13,Value 1,Value 16,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1497,Resolve ticket,2012/7/18 14:59:06,Value 13,Value 1,Value 16,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1497,Closed,2012/9/1 10:50:31,Value 5,Value 1,Value 16,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4186,Assign seriousness,2011/5/27 14:36:33,Value 8,Value 1,Value 169,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
4186,Take in charge ticket,2011/5/27 14:37:14,Value 8,Value 1,Value 169,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
4186,Resolve ticket,2011/5/31 15:03:13,Value 9,Value 1,Value 169,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
4186,Closed,2011/7/10 14:40:51,Value 5,Value 1,Value 169,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
767,Assign seriousness,2012/2/22 14:21:08,Value 1,Value 1,Value 78,Value 12,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
767,Take in charge ticket,2012/2/23 11:37:08,Value 2,Value 1,Value 78,Value 12,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
767,Resolve ticket,2012/2/27 9:17:35,Value 2,Value 1,Value 78,Value 12,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
767,Closed,2012/3/24 14:30:28,Value 5,Value 1,Value 78,Value 12,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2239,Assign seriousness,2013/1/11 8:44:28,Value 4,Value 1,Value 124,Value 6,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2239,Take in charge ticket,2013/1/11 8:44:55,Value 2,Value 1,Value 124,Value 6,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2239,Resolve ticket,2013/1/18 9:22:51,Value 9,Value 1,Value 124,Value 6,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2239,Resolve ticket,2013/1/18 9:22:52,Value 9,Value 1,Value 124,Value 6,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2239,Take in charge ticket,2013/1/23 16:22:33,Value 1,Value 1,Value 124,Value 6,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2239,Wait,2013/1/25 14:40:17,Value 9,Value 1,Value 124,Value 6,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2239,Resolve ticket,2013/1/28 8:35:04,Value 9,Value 1,Value 124,Value 6,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2239,Closed,2013/2/12 8:35:25,Value 3,Value 1,Value 124,Value 6,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3053,Assign seriousness,2011/9/9 13:51:50,Value 2,Value 1,Value 185,Value 2,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3053,Resolve ticket,2011/9/13 8:57:05,Value 13,Value 1,Value 185,Value 2,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3053,Take in charge ticket,2011/9/13 15:26:30,Value 13,Value 1,Value 185,Value 2,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3053,Resolve ticket,2011/9/30 13:29:33,Value 13,Value 1,Value 185,Value 2,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3053,Closed,2011/10/15 13:29:49,Value 5,Value 1,Value 185,Value 2,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2930,Assign seriousness,2012/5/28 7:05:35,Value 1,Value 1,Value 115,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2930,Take in charge ticket,2012/5/29 10:31:45,Value 9,Value 1,Value 115,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2930,Resolve ticket,2012/5/30 9:43:35,Value 9,Value 1,Value 115,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2930,Closed,2012/7/5 7:10:24,Value 5,Value 1,Value 115,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
4576,Assign seriousness,2012/2/14 10:21:51,Value 2,Value 1,Value 68,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4576,Take in charge ticket,2012/2/14 10:22:10,Value 2,Value 1,Value 68,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4576,Resolve ticket,2012/2/14 11:32:51,Value 2,Value 1,Value 68,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4576,Closed,2012/3/16 10:30:16,Value 5,Value 1,Value 68,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3626,Assign seriousness,2011/12/7 11:03:21,Value 1,Value 1,Value 9,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3626,Take in charge ticket,2011/12/7 11:14:12,Value 4,Value 1,Value 9,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3626,Resolve ticket,2011/12/16 10:53:23,Value 4,Value 1,Value 9,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3626,Closed,2012/1/7 11:10:26,Value 5,Value 1,Value 9,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3677,Assign seriousness,2011/12/23 11:35:19,Value 1,Value 1,Value 9,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3677,Resolve ticket,2011/12/23 11:35:48,Value 1,Value 1,Value 9,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3677,Closed,2012/2/5 11:40:27,Value 5,Value 1,Value 9,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
981,Assign seriousness,2012/7/10 10:42:30,Value 1,Value 1,Value 53,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
981,Take in charge ticket,2012/7/10 10:42:39,Value 1,Value 1,Value 53,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
981,Resolve ticket,2012/7/12 8:25:33,Value 1,Value 1,Value 53,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
981,Resolve ticket,2012/7/12 8:25:34,Value 1,Value 1,Value 53,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
981,Closed,2012/8/10 10:50:34,Value 5,Value 1,Value 53,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
506,Assign seriousness,2012/12/18 14:44:59,Value 1,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
506,Take in charge ticket,2013/1/3 8:34:01,Value 1,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
506,Require upgrade,2013/1/3 8:37:43,Value 1,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
506,Resolve ticket,2013/1/14 14:38:27,Value 1,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
506,Closed,2013/1/29 14:38:44,Value 3,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
532,Assign seriousness,2013/3/8 16:58:17,Value 2,Value 1,Value 9,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
532,Take in charge ticket,2013/3/11 11:37:15,Value 2,Value 1,Value 9,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
532,Resolve ticket,2013/3/11 17:13:51,Value 2,Value 1,Value 9,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
532,Take in charge ticket,2013/3/13 10:56:48,Value 1,Value 1,Value 9,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
532,Wait,2013/3/28 9:48:53,Value 2,Value 1,Value 9,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
532,Resolve ticket,2013/3/28 11:46:27,Value 2,Value 1,Value 9,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
532,Closed,2013/4/12 10:46:46,Value 3,Value 1,Value 9,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
800,Assign seriousness,2010/3/15 8:06:20,Value 2,Value 1,Value 38,Value 3,Value 4,Value 2,Value 2,Value 1,Value 3,Value 1
800,Take in charge ticket,2010/3/15 8:06:36,Value 2,Value 1,Value 38,Value 3,Value 4,Value 2,Value 2,Value 1,Value 3,Value 1
800,Resolve ticket,2010/4/16 15:02:04,Value 2,Value 1,Value 38,Value 3,Value 4,Value 2,Value 2,Value 1,Value 3,Value 1
800,Closed,2010/5/1 15:02:27,Value 5,Value 1,Value 38,Value 3,Value 4,Value 2,Value 2,Value 1,Value 3,Value 1
3849,Assign seriousness,2010/2/9 16:10:28,Value 2,Value 1,Value 319,Value 3,Value 4,Value 2,Value 2,Value 1,Value 3,Value 3
3849,Take in charge ticket,2010/3/19 8:41:33,Value 2,Value 1,Value 319,Value 3,Value 4,Value 2,Value 2,Value 1,Value 3,Value 3
3849,Resolve ticket,2010/3/19 8:41:38,Value 2,Value 1,Value 319,Value 3,Value 4,Value 2,Value 2,Value 1,Value 3,Value 3
3849,Resolve ticket,2010/3/19 8:51:04,Value 2,Value 1,Value 319,Value 3,Value 4,Value 2,Value 2,Value 1,Value 3,Value 3
3849,Closed,2010/4/3 7:51:11,Value 5,Value 1,Value 319,Value 3,Value 4,Value 2,Value 2,Value 1,Value 3,Value 3
3810,Assign seriousness,2011/2/18 14:12:28,Value 8,Value 1,Value 9,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3810,Take in charge ticket,2011/2/18 14:12:47,Value 8,Value 1,Value 9,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3810,Resolve ticket,2011/2/18 15:02:23,Value 13,Value 1,Value 9,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3810,Closed,2011/4/3 13:22:31,Value 5,Value 1,Value 9,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
4356,Assign seriousness,2010/10/28 13:21:47,Value 6,Value 1,Value 143,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
4356,Take in charge ticket,2010/11/3 14:03:12,Value 2,Value 1,Value 143,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
4356,Wait,2010/11/5 14:01:41,Value 2,Value 1,Value 143,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
4356,Take in charge ticket,2010/11/10 8:42:38,Value 2,Value 1,Value 143,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
4356,Resolve ticket,2010/11/10 8:43:13,Value 2,Value 1,Value 143,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
4356,Closed,2010/12/11 9:11:16,Value 5,Value 1,Value 143,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
445,Assign seriousness,2011/5/16 9:25:43,Value 8,Value 1,Value 16,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
445,Take in charge ticket,2011/5/16 9:26:52,Value 8,Value 1,Value 16,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
445,Resolve ticket,2011/5/16 13:04:16,Value 9,Value 1,Value 16,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
445,Closed,2011/7/1 9:30:33,Value 5,Value 1,Value 16,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2392,Assign seriousness,2010/12/20 13:55:14,Value 8,Value 1,Value 259,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2392,Take in charge ticket,2011/1/11 10:52:17,Value 2,Value 1,Value 259,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2392,Resolve ticket,2011/1/11 15:10:27,Value 8,Value 1,Value 259,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2392,Closed,2011/1/26 15:10:50,Value 5,Value 1,Value 259,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2051,Assign seriousness,2010/7/23 15:38:41,Value 19,Value 1,Value 92,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
2051,Wait,2010/7/23 15:50:14,Value 11,Value 1,Value 92,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
2051,Take in charge ticket,2010/7/26 8:10:49,Value 2,Value 1,Value 92,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
2051,Wait,2010/7/26 8:11:02,Value 2,Value 1,Value 92,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
2051,Take in charge ticket,2010/7/26 10:01:07,Value 16,Value 1,Value 92,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
2051,Resolve ticket,2010/7/26 10:01:34,Value 16,Value 1,Value 92,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
2051,Closed,2010/8/25 15:40:27,Value 5,Value 1,Value 92,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
3795,Assign seriousness,2011/8/30 12:27:15,Value 2,Value 1,Value 38,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3795,Assign seriousness,2011/8/30 16:05:38,Value 2,Value 1,Value 38,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3795,Take in charge ticket,2011/8/30 16:05:55,Value 2,Value 1,Value 38,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3795,Resolve ticket,2011/8/31 10:03:38,Value 2,Value 1,Value 38,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3795,Closed,2011/9/30 12:32:02,Value 5,Value 1,Value 38,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3090,Assign seriousness,2011/8/3 12:17:48,Value 9,Value 1,Value 211,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3090,Take in charge ticket,2011/8/4 8:46:53,Value 9,Value 1,Value 211,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3090,Resolve ticket,2011/8/4 9:16:53,Value 9,Value 1,Value 211,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3090,Closed,2011/9/3 12:20:16,Value 5,Value 1,Value 211,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4370,Insert ticket,2013/1/4 9:55:16,Value 1,Value 1,Value 396,Value 16,Value 1,Value 3,Value 2,Value 1,Value 1,Value 1
4370,Wait,2013/2/5 16:21:53,Value 2,Value 1,Value 396,Value 16,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
4370,Wait,2013/2/7 15:15:03,Value 2,Value 1,Value 396,Value 16,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
4279,Assign seriousness,2012/1/13 16:33:19,Value 9,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
4279,Assign seriousness,2012/1/13 16:54:17,Value 9,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
4279,Take in charge ticket,2012/1/16 8:34:48,Value 6,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
4279,Resolve ticket,2012/1/16 9:06:13,Value 6,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
4279,Closed,2012/2/26 16:40:38,Value 5,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
2666,Assign seriousness,2013/11/26 16:44:10,Value 18,Value 1,Value 283,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2666,Assign seriousness,2013/11/27 10:54:26,Value 2,Value 1,Value 283,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2666,Take in charge ticket,2013/12/12 8:09:00,Value 14,Value 1,Value 283,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2666,Wait,2013/12/12 8:17:21,Value 14,Value 1,Value 283,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2666,Wait,2013/12/12 8:17:22,Value 14,Value 1,Value 283,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2666,Resolve ticket,2013/12/18 11:14:28,Value 14,Value 1,Value 283,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2666,Closed,2014/1/2 11:14:47,Value 3,Value 1,Value 283,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3067,Assign seriousness,2012/3/7 9:08:10,Value 1,Value 1,Value 9,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3067,Take in charge ticket,2012/3/7 16:47:21,Value 13,Value 1,Value 9,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3067,Wait,2012/3/13 16:26:02,Value 13,Value 1,Value 9,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3067,Resolve ticket,2012/3/16 14:51:38,Value 13,Value 1,Value 9,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3067,Closed,2012/4/18 15:43:11,Value 5,Value 1,Value 9,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
4149,Assign seriousness,2013/11/4 14:57:27,Value 18,Value 1,Value 60,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4149,Take in charge ticket,2013/11/7 11:25:00,Value 9,Value 1,Value 60,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4149,Wait,2013/11/20 13:19:15,Value 9,Value 1,Value 60,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4149,Resolve ticket,2013/12/13 14:40:21,Value 9,Value 1,Value 60,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4149,Closed,2013/12/28 14:40:40,Value 3,Value 1,Value 60,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2038,Assign seriousness,2011/2/22 8:56:09,Value 13,Value 1,Value 62,Value 2,Value 1,Value 2,Value 1,Value 1,Value 1,Value 1
2038,Take in charge ticket,2011/2/24 14:21:25,Value 8,Value 1,Value 62,Value 2,Value 1,Value 2,Value 1,Value 1,Value 1,Value 1
2038,Resolve ticket,2011/2/24 15:03:02,Value 8,Value 1,Value 62,Value 2,Value 1,Value 2,Value 1,Value 1,Value 1,Value 1
2038,Closed,2011/4/6 8:00:37,Value 5,Value 1,Value 62,Value 2,Value 1,Value 2,Value 1,Value 1,Value 1,Value 1
314,Assign seriousness,2011/4/14 8:29:40,Value 13,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
314,Take in charge ticket,2011/4/18 9:50:42,Value 2,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
314,Resolve ticket,2011/4/18 9:57:59,Value 2,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
314,Closed,2011/5/28 8:30:33,Value 5,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2475,Assign seriousness,2010/7/30 9:39:10,Value 2,Value 1,Value 152,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2475,Take in charge ticket,2010/7/30 9:44:33,Value 2,Value 1,Value 152,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2475,Create SW anomaly,2010/7/30 9:44:58,Value 2,Value 1,Value 152,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2475,Resolve ticket,2010/9/9 8:20:06,Value 2,Value 1,Value 152,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2475,Closed,2010/9/24 8:20:22,Value 5,Value 1,Value 152,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1701,Assign seriousness,2010/2/19 11:15:15,Value 2,Value 1,Value 8,Value 3,Value 6,Value 2,Value 2,Value 1,Value 3,Value 3
1701,Assign seriousness,2010/3/5 10:10:46,Value 16,Value 1,Value 8,Value 3,Value 6,Value 2,Value 2,Value 1,Value 3,Value 3
1701,Take in charge ticket,2010/3/5 11:05:36,Value 16,Value 1,Value 8,Value 3,Value 6,Value 2,Value 2,Value 1,Value 3,Value 3
1701,Resolve ticket,2010/3/5 17:05:32,Value 16,Value 1,Value 8,Value 3,Value 6,Value 2,Value 2,Value 1,Value 3,Value 3
1701,Closed,2010/3/23 12:29:15,Value 5,Value 1,Value 8,Value 3,Value 6,Value 2,Value 2,Value 1,Value 3,Value 3
1883,Assign seriousness,2011/2/15 10:09:26,Value 8,Value 1,Value 244,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
1883,Take in charge ticket,2011/2/15 10:25:07,Value 8,Value 1,Value 244,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
1883,Resolve ticket,2011/2/15 10:25:46,Value 8,Value 1,Value 244,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
1883,Closed,2011/4/9 9:10:45,Value 5,Value 1,Value 244,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
283,Assign seriousness,2012/6/12 9:18:08,Value 1,Value 1,Value 30,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
283,Take in charge ticket,2012/6/18 10:01:49,Value 10,Value 1,Value 30,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
283,Resolve ticket,2012/7/2 9:44:23,Value 10,Value 1,Value 30,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
283,Closed,2012/7/17 9:44:46,Value 5,Value 1,Value 30,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
1684,Assign seriousness,2010/7/27 13:54:13,Value 9,Value 1,Value 86,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1684,Assign seriousness,2010/7/27 14:42:11,Value 2,Value 1,Value 86,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1684,Take in charge ticket,2010/7/29 13:37:22,Value 9,Value 1,Value 86,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1684,Wait,2010/7/29 13:37:30,Value 9,Value 1,Value 86,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1684,Take in charge ticket,2010/7/29 13:39:16,Value 9,Value 1,Value 86,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1684,Wait,2010/7/29 13:50:31,Value 9,Value 1,Value 86,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1684,Take in charge ticket,2010/7/29 14:42:31,Value 9,Value 1,Value 86,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1684,Resolve ticket,2010/7/29 14:42:54,Value 9,Value 1,Value 86,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1684,Closed,2010/8/27 14:00:24,Value 5,Value 1,Value 86,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2334,Assign seriousness,2011/9/12 8:31:36,Value 13,Value 1,Value 321,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2334,Take in charge ticket,2011/9/26 13:14:23,Value 13,Value 1,Value 321,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2334,Resolve ticket,2011/10/6 8:15:56,Value 21,Value 1,Value 321,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2334,Closed,2011/10/21 8:16:16,Value 5,Value 1,Value 321,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
987,Assign seriousness,2010/4/19 12:49:41,Value 2,Value 1,Value 18,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
987,Take in charge ticket,2010/4/21 9:03:49,Value 2,Value 1,Value 18,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
987,Resolve ticket,2010/4/21 12:29:17,Value 2,Value 1,Value 18,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
987,Take in charge ticket,2010/4/21 14:21:45,Value 2,Value 1,Value 18,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
987,Resolve ticket,2010/4/22 8:03:28,Value 2,Value 1,Value 18,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
987,Closed,2010/6/4 12:51:21,Value 5,Value 1,Value 18,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3398,Assign seriousness,2013/2/20 10:46:47,Value 2,Value 1,Value 318,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
3398,Take in charge ticket,2013/2/27 15:38:44,Value 12,Value 1,Value 318,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
3398,Resolve ticket,2013/3/8 8:32:21,Value 11,Value 1,Value 318,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
3398,Closed,2013/3/23 8:32:35,Value 3,Value 1,Value 318,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
1725,Assign seriousness,2012/1/23 11:15:33,Value 2,Value 1,Value 22,Value 15,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1725,Resolve ticket,2012/1/23 11:15:57,Value 2,Value 1,Value 22,Value 15,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1725,Closed,2012/3/9 11:22:21,Value 5,Value 1,Value 22,Value 15,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3586,Assign seriousness,2010/8/25 8:01:04,Value 19,Value 1,Value 124,Value 3,Value 1,Value 1,Value 3,Value 3,Value 1,Value 1
3586,Take in charge ticket,2010/8/25 8:02:35,Value 14,Value 1,Value 124,Value 3,Value 1,Value 1,Value 3,Value 3,Value 1,Value 1
3586,Wait,2010/8/25 14:45:48,Value 14,Value 1,Value 124,Value 3,Value 1,Value 1,Value 3,Value 3,Value 1,Value 1
3586,Take in charge ticket,2010/9/6 15:11:58,Value 14,Value 1,Value 124,Value 3,Value 1,Value 1,Value 3,Value 3,Value 1,Value 1
3586,Resolve ticket,2010/9/6 15:12:14,Value 14,Value 1,Value 124,Value 3,Value 1,Value 1,Value 3,Value 3,Value 1,Value 1
3586,Closed,2010/10/6 15:12:42,Value 5,Value 1,Value 124,Value 3,Value 1,Value 1,Value 3,Value 3,Value 1,Value 1
